# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0891,0.0433,71.587,0.227,7.259
0.7,0.04,0.0732,0.0892,0.0444,73.079,0.233,7.268
1.5,0.07,0.1429,0.0893,0.0456,75.316,0.239,7.277
2.2,0.11,0.2089,0.0893,0.0468,76.807,0.245,7.282
3.0,0.15,0.2713,0.0894,0.0481,79.044,0.252,7.286
3.7,0.18,0.3301,0.0895,0.0495,81.281,0.259,7.295
4.4,0.22,0.3853,0.0895,0.0509,83.518,0.266,7.295
5.1,0.26,0.4371,0.0895,0.0523,85.755,0.274,7.295
5.9,0.29,0.4855,0.0894,0.0538,88.738,0.282,7.291
6.6,0.33,0.5306,0.0893,0.0553,90.975,0.289,7.277
7.4,0.36,0.5726,0.0890,0.0567,93.212,0.297,7.251
8.1,0.40,0.6116,0.0884,0.0580,95.450,0.304,7.206
8.9,0.44,0.6478,0.0874,0.0591,96.941,0.310,7.126
9.6,0.47,0.6811,0.0860,0.0599,98.432,0.314,7.006
10.3,0.51,0.7114,0.0839,0.0603,99.178,0.316,6.841
11.0,0.55,0.7389,0.0811,0.0601,99.178,0.315,6.610
11.8,0.58,0.7633,0.0769,0.0588,96.941,0.308,6.268
12.5,0.62,0.7845,0.0716,0.0566,93.212,0.296,5.832
13.3,0.66,0.8019,0.0661,0.0542,89.484,0.284,5.391
14.0,0.69,0.8161,0.0606,0.0515,85.010,0.270,4.942
14.8,0.73,0.8269,0.0550,0.0486,79.790,0.254,4.484
15.5,0.77,0.8343,0.0493,0.0453,74.570,0.237,4.021
16.2,0.80,0.8379,0.0435,0.0417,68.604,0.218,3.550
16.9,0.84,0.8370,0.0376,0.0377,61.893,0.197,3.060
17.7,0.88,0.8292,0.0315,0.0333,54.436,0.174,2.571
18.4,0.91,0.8093,0.0253,0.0286,46.979,0.150,2.064
19.2,0.95,0.7679,0.0191,0.0236,38.776,0.123,1.552
19.9,0.99,0.6793,0.0127,0.0185,30.574,0.097,1.036
20.6,1.02,0.4867,0.0064,0.0134,21.625,0.070,0.520
21.4,1.06,0.0006,0.0000,0.0084,13.423,0.044,0.000
