# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1105,0.1173,2870.945,4.569,59.152
1.4,0.03,0.0297,0.1103,0.1119,2740.447,4.361,59.055
2.8,0.06,0.0624,0.1100,0.1065,2606.221,4.148,58.917
4.2,0.09,0.0985,0.1097,0.1008,2467.521,3.927,58.730
5.5,0.12,0.1390,0.1092,0.0948,2321.364,3.695,58.463
6.9,0.15,0.1843,0.1085,0.0888,2175.207,3.462,58.120
8.3,0.18,0.2352,0.1077,0.0829,2029.049,3.230,57.658
9.7,0.21,0.2928,0.1063,0.0767,1878.418,2.989,56.933
11.0,0.24,0.3566,0.1042,0.0706,1727.787,2.750,55.821
12.4,0.27,0.4241,0.1015,0.0650,1591.324,2.533,54.344
13.8,0.30,0.4889,0.0983,0.0606,1484.688,2.363,52.618
15.2,0.33,0.5468,0.0947,0.0575,1407.881,2.240,50.714
16.5,0.36,0.5986,0.0908,0.0550,1345.243,2.141,48.641
17.9,0.39,0.6451,0.0867,0.0527,1290.806,2.054,46.413
19.3,0.42,0.6861,0.0822,0.0506,1240.099,1.973,44.037
20.7,0.45,0.7214,0.0776,0.0487,1191.628,1.896,41.533
22.1,0.48,0.7510,0.0726,0.0467,1143.158,1.820,38.895
23.5,0.51,0.7757,0.0676,0.0447,1095.433,1.743,36.217
24.9,0.54,0.7976,0.0626,0.0426,1043.980,1.661,33.522
26.2,0.57,0.8176,0.0574,0.0403,985.815,1.569,30.755
27.6,0.60,0.8353,0.0521,0.0377,922.431,1.468,27.926
29.0,0.63,0.8506,0.0467,0.0348,852.335,1.357,25.030
30.4,0.66,0.8626,0.0413,0.0318,777.765,1.238,22.094
31.7,0.69,0.8715,0.0357,0.0284,695.738,1.107,19.105
33.1,0.72,0.8765,0.0300,0.0248,607.000,0.966,16.058
34.5,0.75,0.8729,0.0242,0.0209,512.296,0.815,12.958
35.9,0.78,0.8539,0.0183,0.0168,412.372,0.656,9.808
37.2,0.81,0.8105,0.0123,0.0124,304.246,0.484,6.610
38.6,0.85,0.6938,0.0063,0.0077,187.916,0.299,3.376
40.0,0.88,-0.0027,0.0000,0.0038,93.958,0.149,-0.004
