# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1641,0.1393,656.962,0.570,18.460
1.5,0.03,0.0422,0.1638,0.1350,636.828,0.552,18.425
2.9,0.07,0.0877,0.1628,0.1291,608.491,0.528,18.309
4.4,0.10,0.1363,0.1616,0.1238,583.883,0.507,18.184
5.8,0.14,0.1869,0.1608,0.1197,564.495,0.490,18.086
7.3,0.17,0.2413,0.1587,0.1144,539.141,0.468,17.851
8.8,0.21,0.2984,0.1556,0.1089,513.042,0.445,17.508
10.2,0.24,0.3554,0.1531,0.1049,494.399,0.429,17.228
11.7,0.28,0.4123,0.1482,0.1000,471.282,0.409,16.667
13.1,0.31,0.4662,0.1444,0.0970,457.114,0.397,16.245
14.6,0.35,0.5164,0.1394,0.0939,442.946,0.384,15.680
16.0,0.38,0.5611,0.1331,0.0908,428.032,0.371,14.968
17.5,0.42,0.6025,0.1275,0.0883,416.101,0.362,14.341
19.0,0.45,0.6356,0.1203,0.0856,403.424,0.350,13.536
20.4,0.49,0.6658,0.1133,0.0829,390.747,0.339,12.744
21.9,0.52,0.6953,0.1070,0.0803,378.816,0.329,12.037
23.3,0.56,0.7214,0.0999,0.0771,363.156,0.315,11.236
24.8,0.59,0.7454,0.0927,0.0736,346.750,0.301,10.431
26.2,0.63,0.7671,0.0856,0.0699,329.599,0.286,9.630
27.7,0.66,0.7837,0.0777,0.0655,308.720,0.268,8.736
29.1,0.70,0.8002,0.0708,0.0616,290.077,0.252,7.971
30.6,0.73,0.8100,0.0631,0.0569,268.452,0.233,7.104
32.1,0.77,0.8139,0.0552,0.0519,244.590,0.213,6.214
33.5,0.80,0.8141,0.0481,0.0473,222.964,0.194,5.413
35.0,0.83,0.8030,0.0402,0.0417,196.865,0.171,4.515
36.4,0.87,0.7764,0.0323,0.0362,170.765,0.148,3.639
37.9,0.90,0.7169,0.0243,0.0307,144.666,0.125,2.731
39.4,0.94,0.6084,0.0162,0.0250,117.821,0.102,1.819
40.8,0.97,0.3939,0.0079,0.0196,92.467,0.080,0.894
42.3,1.01,0.0040,0.0001,0.0158,74.570,0.065,0.009
