# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1296,0.2099,6935.755,2.070,45.154
2.6,0.03,0.0173,0.1294,0.2039,6735.907,2.010,45.087
5.1,0.05,0.0356,0.1291,0.1974,6520.400,1.946,44.976
7.7,0.08,0.0554,0.1286,0.1894,6257.913,1.868,44.802
10.3,0.11,0.0766,0.1280,0.1817,6002.884,1.791,44.607
12.9,0.14,0.0994,0.1274,0.1741,5752.329,1.717,44.380
15.5,0.16,0.1259,0.1264,0.1638,5410.053,1.615,44.033
18.1,0.19,0.1496,0.1258,0.1600,5284.775,1.577,43.824
20.6,0.22,0.1768,0.1249,0.1536,5072.996,1.514,43.504
23.2,0.24,0.2062,0.1238,0.1469,4851.523,1.448,43.126
25.8,0.27,0.2380,0.1225,0.1399,4623.339,1.380,42.685
28.3,0.30,0.2729,0.1211,0.1327,4382.478,1.308,42.174
30.9,0.33,0.3193,0.1188,0.1214,4009.628,1.197,41.395
33.5,0.35,0.3899,0.1148,0.1040,3436.185,1.025,39.981
36.1,0.38,0.4750,0.1100,0.0881,2910.467,0.869,38.308
38.7,0.41,0.5542,0.1041,0.0766,2530.905,0.755,36.275
41.3,0.43,0.5957,0.0981,0.0716,2365.360,0.706,34.167
43.8,0.46,0.6221,0.0923,0.0685,2264.691,0.676,32.143
46.4,0.49,0.6426,0.0863,0.0657,2171.478,0.648,30.079
49.0,0.52,0.6601,0.0800,0.0626,2069.317,0.617,27.886
51.5,0.54,0.6754,0.0732,0.0589,1946.277,0.581,25.502
54.1,0.57,0.6880,0.0657,0.0545,1801.611,0.538,22.899
56.7,0.60,0.6949,0.0581,0.0500,1651.725,0.493,20.239
59.3,0.63,0.6952,0.0509,0.0457,1510.788,0.451,17.717
61.9,0.65,0.6834,0.0443,0.0423,1396.696,0.417,15.431
64.4,0.68,0.6525,0.0368,0.0384,1266.944,0.378,12.833
67.0,0.71,0.5976,0.0285,0.0337,1112.584,0.332,9.920
69.6,0.73,0.4365,0.0153,0.0258,851.589,0.254,5.342
72.2,0.76,0.2065,0.0054,0.0201,662.927,0.198,1.895
74.7,0.79,-0.0304,-0.0006,0.0166,547.344,0.163,-0.222
