# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1450,0.1639,1071.571,0.602,17.802
2.3,0.04,0.0383,0.1452,0.1608,1052.183,0.591,17.828
4.5,0.08,0.0782,0.1454,0.1578,1032.049,0.580,17.855
6.8,0.13,0.1197,0.1456,0.1547,1011.915,0.568,17.877
9.0,0.17,0.1631,0.1457,0.1516,991.035,0.557,17.895
11.3,0.21,0.2083,0.1456,0.1483,969.410,0.545,17.886
13.5,0.25,0.2553,0.1453,0.1448,947.039,0.532,17.837
15.8,0.30,0.3040,0.1445,0.1411,923.176,0.518,17.744
18.1,0.34,0.3538,0.1434,0.1375,899.314,0.505,17.611
20.3,0.38,0.4043,0.1419,0.1340,876.197,0.492,17.424
22.6,0.42,0.4552,0.1400,0.1304,853.081,0.479,17.192
24.9,0.47,0.5061,0.1376,0.1268,829.218,0.466,16.899
27.1,0.51,0.5564,0.1347,0.1232,805.356,0.452,16.538
29.4,0.55,0.6055,0.1311,0.1194,780.748,0.439,16.103
31.6,0.59,0.6525,0.1269,0.1155,755.394,0.424,15.582
33.9,0.64,0.6964,0.1219,0.1113,727.803,0.409,14.964
36.1,0.68,0.7356,0.1158,0.1068,698.721,0.392,14.221
38.4,0.72,0.7684,0.1090,0.1022,668.893,0.376,13.385
40.6,0.76,0.7956,0.1015,0.0974,636.828,0.358,12.464
42.9,0.81,0.8183,0.0929,0.0915,598.051,0.336,11.410
45.2,0.85,0.8366,0.0844,0.0856,559.275,0.314,10.364
47.4,0.89,0.8526,0.0757,0.0791,517.516,0.290,9.297
49.7,0.93,0.8662,0.0669,0.0720,471.282,0.264,8.211
51.9,0.98,0.8773,0.0578,0.0643,420.575,0.236,7.099
54.2,1.02,0.8846,0.0486,0.0559,365.393,0.205,5.970
56.5,1.06,0.8863,0.0392,0.0469,306.483,0.172,4.817
58.7,1.10,0.8784,0.0296,0.0372,243.098,0.137,3.639
61.0,1.15,0.8508,0.0199,0.0268,175.239,0.099,2.447
63.3,1.19,0.7612,0.0100,0.0157,102.161,0.058,1.232
65.5,1.23,-0.0063,0.0000,0.0039,25.354,0.014,-0.004
