# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1642,0.3798,7899.199,3.017,43.610
3.3,0.04,0.0190,0.1647,0.3661,7615.087,2.909,43.726
6.6,0.08,0.0395,0.1650,0.3520,7321.281,2.796,43.815
9.9,0.13,0.0619,0.1652,0.3375,7018.527,2.681,43.864
13.2,0.17,0.0863,0.1653,0.3230,6717.264,2.566,43.886
16.5,0.21,0.1133,0.1651,0.3075,6395.122,2.443,43.846
19.8,0.25,0.1430,0.1647,0.2916,6065.523,2.317,43.748
23.1,0.30,0.1762,0.1641,0.2751,5721.009,2.185,43.579
26.4,0.34,0.2133,0.1632,0.2582,5369.785,2.051,43.339
29.7,0.38,0.2557,0.1619,0.2404,5000.663,1.910,43.005
33.0,0.42,0.3040,0.1604,0.2225,4627.813,1.768,42.587
36.3,0.46,0.3592,0.1581,0.2042,4247.506,1.622,41.978
39.7,0.51,0.4196,0.1546,0.1865,3879.131,1.482,41.048
43.0,0.55,0.4842,0.1502,0.1702,3539.092,1.352,39.896
46.3,0.59,0.5495,0.1452,0.1560,3245.286,1.239,38.548
49.6,0.63,0.6169,0.1390,0.1426,2965.648,1.133,36.911
52.8,0.67,0.6820,0.1318,0.1304,2712.110,1.036,34.990
56.1,0.72,0.7379,0.1233,0.1198,2492.129,0.952,32.739
59.5,0.76,0.7793,0.1142,0.1113,2314.652,0.884,30.332
62.8,0.80,0.8099,0.1044,0.1033,2149.107,0.821,27.726
66.1,0.84,0.8327,0.0948,0.0960,1996.984,0.763,25.164
69.4,0.89,0.8522,0.0853,0.0886,1843.370,0.704,22.641
72.7,0.93,0.8697,0.0756,0.0806,1677.079,0.641,20.066
76.0,0.97,0.8850,0.0656,0.0719,1495.874,0.571,17.419
79.3,1.01,0.8976,0.0554,0.0625,1299.755,0.496,14.710
82.6,1.05,0.9059,0.0450,0.0523,1088.722,0.416,11.939
85.9,1.10,0.9058,0.0343,0.0416,864.266,0.330,9.114
89.2,1.14,0.8898,0.0233,0.0299,621.914,0.237,6.201
92.5,1.18,0.8250,0.0119,0.0171,354.953,0.136,3.167
95.8,1.22,0.0149,0.0001,0.0042,87.993,0.033,0.013
