# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1299,0.0747,313.940,0.115,9.448
2.6,0.05,0.0770,0.1300,0.0771,324.379,0.119,9.457
5.3,0.09,0.1501,0.1302,0.0792,333.328,0.122,9.475
7.9,0.14,0.2187,0.1304,0.0817,343.768,0.126,9.488
10.6,0.18,0.2831,0.1307,0.0843,354.207,0.130,9.510
13.2,0.23,0.3440,0.1310,0.0870,365.393,0.134,9.533
15.8,0.27,0.4008,0.1314,0.0898,378.070,0.139,9.564
18.5,0.32,0.4528,0.1318,0.0931,391.492,0.144,9.595
21.1,0.37,0.5004,0.1323,0.0966,406.406,0.149,9.630
23.7,0.41,0.5439,0.1327,0.1003,421.320,0.155,9.653
26.4,0.46,0.5832,0.1328,0.1040,436.980,0.161,9.662
29.0,0.50,0.6198,0.1326,0.1075,451.894,0.166,9.648
31.7,0.55,0.6517,0.1315,0.1106,465.317,0.171,9.573
34.3,0.59,0.6788,0.1295,0.1133,476.502,0.175,9.426
36.9,0.64,0.7021,0.1267,0.1154,485.451,0.178,9.221
39.6,0.69,0.7269,0.1231,0.1160,487.688,0.179,8.959
42.2,0.73,0.7480,0.1179,0.1152,484.705,0.178,8.581
44.9,0.78,0.7680,0.1103,0.1115,469.045,0.172,8.029
47.5,0.82,0.7861,0.1023,0.1070,449.657,0.165,7.446
50.2,0.87,0.8021,0.0941,0.1018,428.032,0.157,6.846
52.8,0.91,0.8163,0.0856,0.0958,402.678,0.148,6.228
55.4,0.96,0.8257,0.0769,0.0893,375.087,0.138,5.591
58.1,1.00,0.8317,0.0679,0.0821,345.259,0.127,4.942
60.7,1.05,0.8368,0.0588,0.0739,310.211,0.114,4.279
63.3,1.10,0.8325,0.0495,0.0652,274.418,0.101,3.603
66.0,1.14,0.8179,0.0400,0.0559,234.895,0.086,2.914
68.6,1.19,0.7806,0.0303,0.0461,193.882,0.071,2.206
71.3,1.23,0.7034,0.0204,0.0357,150.631,0.055,1.486
73.9,1.28,0.5290,0.0103,0.0249,104.398,0.038,0.747
76.5,1.32,-0.0017,0.0000,0.0136,57.419,0.021,0.000
