# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0860,0.0535,20.880,0.039,1.784
0.9,0.05,0.0744,0.0862,0.0548,20.880,0.040,1.788
1.7,0.09,0.1455,0.0864,0.0561,21.625,0.041,1.793
2.6,0.14,0.2132,0.0866,0.0576,22.371,0.042,1.797
3.5,0.19,0.2776,0.0869,0.0592,23.117,0.043,1.806
4.4,0.24,0.3383,0.0871,0.0609,23.117,0.045,1.810
5.2,0.28,0.3955,0.0874,0.0627,23.862,0.046,1.815
6.1,0.33,0.4492,0.0877,0.0646,24.608,0.047,1.819
7.0,0.38,0.4995,0.0879,0.0666,25.354,0.049,1.824
7.9,0.43,0.5463,0.0882,0.0686,26.099,0.050,1.833
8.8,0.47,0.5899,0.0884,0.0708,27.591,0.052,1.837
9.6,0.52,0.6302,0.0885,0.0730,28.337,0.054,1.837
10.5,0.57,0.6673,0.0886,0.0753,29.082,0.055,1.842
11.4,0.61,0.7015,0.0886,0.0776,29.828,0.057,1.842
12.2,0.66,0.7326,0.0881,0.0796,30.574,0.058,1.828
13.1,0.71,0.7608,0.0870,0.0810,31.319,0.060,1.806
14.0,0.76,0.7862,0.0852,0.0819,31.319,0.060,1.770
14.9,0.80,0.8089,0.0825,0.0820,31.319,0.060,1.713
15.7,0.85,0.8288,0.0789,0.0810,31.319,0.060,1.637
16.6,0.90,0.8461,0.0739,0.0784,29.828,0.058,1.535
17.5,0.95,0.8605,0.0670,0.0736,28.337,0.054,1.392
18.4,0.99,0.8705,0.0600,0.0684,26.099,0.050,1.246
19.3,1.04,0.8735,0.0528,0.0628,23.862,0.046,1.094
20.1,1.09,0.8684,0.0456,0.0571,21.625,0.042,0.947
21.0,1.13,0.8512,0.0383,0.0510,19.388,0.038,0.796
21.9,1.18,0.8175,0.0309,0.0446,17.151,0.033,0.641
22.8,1.23,0.7544,0.0231,0.0377,14.168,0.028,0.480
23.6,1.28,0.6472,0.0154,0.0304,11.931,0.022,0.320
24.5,1.32,0.4375,0.0075,0.0228,8.948,0.017,0.156
25.4,1.37,0.0001,0.0000,0.0152,5.966,0.011,0.000
