# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1202,0.1052,3966.378,1.722,54.104
2.1,0.02,0.0306,0.1197,0.0969,3656.166,1.587,53.872
4.2,0.05,0.0664,0.1191,0.0889,3352.667,1.455,53.606
6.2,0.07,0.1083,0.1185,0.0813,3065.572,1.331,53.312
8.3,0.10,0.1578,0.1176,0.0738,2785.189,1.209,52.920
10.4,0.12,0.2150,0.1154,0.0664,2506.297,1.088,51.906
12.5,0.15,0.2815,0.1121,0.0592,2231.880,0.969,50.443
14.5,0.17,0.3516,0.1082,0.0534,2012.644,0.874,48.690
16.6,0.20,0.4082,0.1042,0.0506,1908.246,0.828,46.902
18.7,0.22,0.4565,0.1001,0.0489,1844.116,0.800,45.047
20.7,0.25,0.4946,0.0963,0.0482,1819.508,0.790,43.339
22.8,0.27,0.5314,0.0922,0.0473,1782.968,0.774,41.484
24.9,0.30,0.5653,0.0881,0.0463,1746.429,0.758,39.625
27.0,0.32,0.5972,0.0839,0.0452,1705.416,0.740,37.743
29.1,0.35,0.6264,0.0797,0.0441,1662.911,0.722,35.844
31.2,0.37,0.6539,0.0751,0.0427,1608.475,0.698,33.780
33.2,0.40,0.6786,0.0707,0.0413,1557.767,0.676,31.818
35.3,0.42,0.7011,0.0661,0.0397,1496.620,0.650,29.727
37.4,0.45,0.7206,0.0613,0.0379,1430.252,0.621,27.588
39.4,0.47,0.7393,0.0560,0.0357,1345.243,0.584,25.213
41.5,0.50,0.7448,0.0513,0.0341,1287.824,0.559,23.104
43.6,0.52,0.7515,0.0454,0.0315,1186.408,0.515,20.448
45.7,0.54,0.7624,0.0398,0.0285,1073.808,0.466,17.922
47.7,0.57,0.7503,0.0353,0.0268,1011.169,0.439,15.885
49.8,0.59,0.7386,0.0291,0.0234,882.909,0.383,13.091
51.9,0.62,0.7042,0.0235,0.0207,779.256,0.338,10.578
54.0,0.64,0.6389,0.0182,0.0183,692.009,0.300,8.185
56.1,0.67,0.5621,0.0150,0.0178,671.130,0.291,6.730
58.1,0.69,0.3990,0.0082,0.0143,538.395,0.234,3.696
60.2,0.72,0.0464,0.0007,0.0107,404.169,0.175,0.311
