# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1205,    0.0812,    39.522,    0.025,    1.957
1.6,    0.05,    0.0745,    0.1208,    0.0832,    41.013,    0.026,    1.962
3.1,    0.10,    0.1456,    0.1211,    0.0854,    41.759,    0.027,    1.966
4.6,    0.15,    0.2131,    0.1214,    0.0877,    43.251,    0.027,    1.971
6.2,    0.21,    0.2770,    0.1218,    0.0903,    43.996,    0.028,    1.975
7.7,    0.26,    0.3373,    0.1221,    0.0930,    45.488,    0.029,    1.984
9.3,    0.31,    0.3938,    0.1225,    0.0958,    46.979,    0.030,    1.988
10.8,    0.36,    0.4468,    0.1229,    0.0989,    48.470,    0.031,    1.997
12.4,    0.41,    0.4963,    0.1234,    0.1021,    49.962,    0.032,    2.002
13.9,    0.46,    0.5422,    0.1238,    0.1055,    51.453,    0.033,    2.011
15.5,    0.51,    0.5850,    0.1242,    0.1090,    53.690,    0.034,    2.015
17.0,    0.56,    0.6247,    0.1242,    0.1123,    55.182,    0.035,    2.015
18.6,    0.62,    0.6614,    0.1239,    0.1154,    56.673,    0.036,    2.011
20.1,    0.67,    0.6951,    0.1231,    0.1182,    58.165,    0.037,    1.997
21.7,    0.72,    0.7259,    0.1217,    0.1205,    58.910,    0.038,    1.975
23.2,    0.77,    0.7535,    0.1196,    0.1222,    59.656,    0.038,    1.939
24.8,    0.82,    0.7782,    0.1164,    0.1229,    60.402,    0.038,    1.890
26.3,    0.87,    0.8003,    0.1117,    0.1218,    59.656,    0.038,    1.815
27.9,    0.92,    0.8205,    0.1037,    0.1168,    57.419,    0.036,    1.681
29.4,    0.98,    0.8372,    0.0952,    0.1110,    54.436,    0.035,    1.544
31.0,    1.03,    0.8508,    0.0866,    0.1045,    51.453,    0.033,    1.406
32.5,    1.08,    0.8616,    0.0778,    0.0974,    47.725,    0.030,    1.263
34.1,    1.13,    0.8702,    0.0689,    0.0894,    43.996,    0.028,    1.117
35.6,    1.18,    0.8770,    0.0598,    0.0805,    39.522,    0.025,    0.970
37.1,    1.23,    0.8822,    0.0503,    0.0703,    34.302,    0.022,    0.818
38.7,    1.28,    0.8851,    0.0406,    0.0589,    29.082,    0.018,    0.658
40.3,    1.33,    0.8823,    0.0306,    0.0463,    22.371,    0.014,    0.498
41.8,    1.39,    0.8592,    0.0204,    0.0329,    16.405,    0.010,    0.329
43.4,    1.44,    0.7603,    0.0103,    0.0194,    9.694,    0.006,    0.165
44.9,    1.49,    -0.0005,    0.0000,    0.0068,    2.983,    0.002,    0.000
