# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0848,    0.0269,    195.373,    0.466,    20.177
0.6,    0.02,    0.0576,    0.0830,    0.0268,    193.882,    0.463,    19.755
1.1,    0.04,    0.1134,    0.0811,    0.0266,    193.136,    0.460,    19.310
1.7,    0.06,    0.1671,    0.0792,    0.0264,    191.645,    0.457,    18.843
2.3,    0.07,    0.2186,    0.0771,    0.0262,    190.153,    0.454,    18.353
2.8,    0.09,    0.2678,    0.0750,    0.0260,    188.662,    0.451,    17.846
3.4,    0.11,    0.3145,    0.0728,    0.0258,    187.171,    0.447,    17.317
4.0,    0.13,    0.3588,    0.0704,    0.0255,    184.934,    0.442,    16.761
4.5,    0.15,    0.4003,    0.0680,    0.0253,    183.442,    0.437,    16.187
5.1,    0.17,    0.4394,    0.0655,    0.0249,    181.205,    0.432,    15.591
5.7,    0.19,    0.4759,    0.0629,    0.0246,    178.222,    0.425,    14.977
6.2,    0.20,    0.5101,    0.0603,    0.0242,    175.239,    0.418,    14.350
6.8,    0.22,    0.5419,    0.0576,    0.0237,    171.511,    0.410,    13.696
7.4,    0.24,    0.5711,    0.0548,    0.0232,    167.782,    0.401,    13.033
7.9,    0.26,    0.5979,    0.0519,    0.0226,    164.054,    0.391,    12.353
8.5,    0.28,    0.6223,    0.0489,    0.0219,    158.834,    0.380,    11.650
9.1,    0.30,    0.6443,    0.0459,    0.0212,    153.614,    0.367,    10.929
9.6,    0.32,    0.6634,    0.0428,    0.0204,    147.649,    0.353,    10.191
10.2,    0.33,    0.6792,    0.0397,    0.0195,    141.683,    0.338,    9.439
10.8,    0.35,    0.6919,    0.0364,    0.0186,    134.972,    0.322,    8.665
11.3,    0.37,    0.7011,    0.0331,    0.0175,    127.515,    0.304,    7.873
11.9,    0.39,    0.7057,    0.0297,    0.0164,    119.312,    0.284,    7.059
12.5,    0.41,    0.7047,    0.0262,    0.0152,    110.364,    0.263,    6.228
13.0,    0.43,    0.6958,    0.0226,    0.0139,    100.669,    0.240,    5.382
13.6,    0.45,    0.6754,    0.0190,    0.0125,    90.975,    0.217,    4.519
14.2,    0.46,    0.6390,    0.0153,    0.0111,    80.536,    0.193,    3.643
14.7,    0.48,    0.5779,    0.0115,    0.0097,    70.096,    0.167,    2.749
15.3,    0.50,    0.4771,    0.0077,    0.0081,    58.910,    0.141,    1.842
15.9,    0.52,    0.3062,    0.0039,    0.0066,    47.725,    0.114,    0.925
16.4,    0.54,    -0.0026,    0.0000,    0.0051,    36.539,    0.088,    -0.004
