# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2175,    0.3662,    11940.146,    7.601,    101.513
2.5,    0.04,    0.0228,    0.2174,    0.3510,    11443.510,    7.285,    101.468
5.1,    0.07,    0.0477,    0.2171,    0.3351,    10927.486,    6.957,    101.335
7.7,    0.11,    0.0749,    0.2166,    0.3193,    10409.970,    6.627,    101.117
10.3,    0.15,    0.1049,    0.2159,    0.3029,    9875.303,    6.287,    100.783
12.8,    0.18,    0.1382,    0.2149,    0.2860,    9324.977,    5.937,    100.299
15.4,    0.22,    0.1749,    0.2134,    0.2692,    8778.379,    5.589,    99.622
18.0,    0.26,    0.2159,    0.2114,    0.2521,    8220.595,    5.233,    98.697
20.6,    0.29,    0.2614,    0.2088,    0.2351,    7665.795,    4.880,    97.478
23.1,    0.33,    0.3118,    0.2055,    0.2182,    7114.722,    4.529,    95.948
25.7,    0.37,    0.3665,    0.2015,    0.2022,    6593.478,    4.198,    94.071
28.3,    0.40,    0.4260,    0.1965,    0.1866,    6084.911,    3.874,    91.727
30.8,    0.44,    0.4880,    0.1904,    0.1722,    5614.374,    3.574,    88.871
33.4,    0.48,    0.5505,    0.1832,    0.1591,    5188.580,    3.303,    85.522
36.0,    0.51,    0.6101,    0.1751,    0.1478,    4817.221,    3.067,    81.718
38.5,    0.55,    0.6647,    0.1659,    0.1377,    4489.113,    2.858,    77.426
41.1,    0.59,    0.7109,    0.1555,    0.1287,    4196.799,    2.672,    72.586
43.7,    0.63,    0.7453,    0.1445,    0.1212,    3952.955,    2.516,    67.448
46.2,    0.66,    0.7702,    0.1340,    0.1152,    3755.345,    2.391,    62.538
48.8,    0.70,    0.7932,    0.1232,    0.1085,    3538.346,    2.253,    57.493
51.4,    0.74,    0.8142,    0.1121,    0.1013,    3302.705,    2.103,    52.338
54.0,    0.77,    0.8333,    0.1008,    0.0934,    3046.930,    1.940,    47.058
56.5,    0.81,    0.8501,    0.0892,    0.0849,    2769.529,    1.763,    41.658
59.1,    0.85,    0.8639,    0.0774,    0.0757,    2469.758,    1.572,    36.106
61.6,    0.88,    0.8737,    0.0652,    0.0659,    2149.107,    1.368,    30.457
64.2,    0.92,    0.8763,    0.0528,    0.0554,    1806.831,    1.150,    24.648
66.8,    0.96,    0.8620,    0.0401,    0.0445,    1451.132,    0.924,    18.727
69.4,    0.99,    0.8056,    0.0271,    0.0334,    1088.722,    0.693,    12.646
71.9,    1.03,    0.6379,    0.0137,    0.0221,    719.600,    0.458,    6.379
74.5,    1.07,    -0.0020,    0.0000,    0.0113,    366.884,    0.234,    -0.009
