# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1106,0.1354,2957.446,2.824,44.077
1.9,0.03,0.0290,0.1107,0.1311,2863.488,2.734,44.131
3.8,0.07,0.0601,0.1108,0.1266,2766.547,2.642,44.162
5.6,0.10,0.0935,0.1108,0.1221,2666.623,2.547,44.166
7.5,0.14,0.1297,0.1107,0.1173,2562.970,2.447,44.135
9.4,0.17,0.1688,0.1106,0.1125,2457.081,2.346,44.064
11.3,0.21,0.2115,0.1103,0.1074,2347.463,2.242,43.944
13.2,0.24,0.2581,0.1098,0.1023,2234.863,2.134,43.775
15.1,0.27,0.3092,0.1093,0.0971,2120.770,2.025,43.544
16.9,0.31,0.3656,0.1085,0.0917,2003.696,1.913,43.237
18.8,0.34,0.4278,0.1074,0.0862,1883.638,1.799,42.805
20.7,0.38,0.4951,0.1056,0.0806,1759.852,1.681,42.076
22.6,0.41,0.5645,0.1025,0.0748,1635.320,1.561,40.861
24.5,0.45,0.6278,0.0987,0.0702,1533.159,1.464,39.331
26.4,0.48,0.6794,0.0944,0.0668,1458.589,1.393,37.601
28.3,0.52,0.7226,0.0895,0.0638,1393.713,1.331,35.666
30.1,0.55,0.7584,0.0842,0.0610,1332.566,1.273,33.557
32.0,0.58,0.7870,0.0785,0.0582,1271.418,1.214,31.267
33.9,0.62,0.8095,0.0724,0.0553,1207.288,1.153,28.851
35.8,0.65,0.8288,0.0664,0.0523,1142.412,1.091,26.471
37.6,0.69,0.8459,0.0603,0.0490,1070.079,1.022,24.047
39.5,0.72,0.8608,0.0541,0.0453,990.289,0.946,21.561
41.4,0.76,0.8735,0.0477,0.0413,902.297,0.862,19.029
43.3,0.79,0.8823,0.0413,0.0369,806.847,0.771,16.445
45.2,0.82,0.8878,0.0347,0.0322,703.195,0.671,13.816
47.1,0.86,0.8885,0.0279,0.0270,589.849,0.563,11.134
49.0,0.89,0.8761,0.0211,0.0215,470.537,0.449,8.416
50.8,0.93,0.8402,0.0142,0.0156,341.531,0.326,5.649
52.7,0.96,0.7350,0.0071,0.0093,203.576,0.195,2.842
54.6,1.00,0.0003,0.0000,0.0030,65.622,0.062,0.000
