# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0907,0.0336,252.047,0.344,17.717
0.8,0.02,0.0568,0.0893,0.0331,247.572,0.338,17.441
1.6,0.04,0.1120,0.0877,0.0329,246.827,0.336,17.126
2.4,0.06,0.1654,0.0860,0.0328,245.335,0.335,16.783
3.2,0.08,0.2169,0.0841,0.0326,244.590,0.333,16.423
4.0,0.11,0.2663,0.0821,0.0324,243.098,0.331,16.040
4.8,0.13,0.3138,0.0801,0.0322,240.861,0.329,15.635
5.6,0.15,0.3593,0.0779,0.0319,238.624,0.326,15.204
6.4,0.17,0.4028,0.0755,0.0315,236.387,0.322,14.750
7.2,0.19,0.4442,0.0731,0.0311,233.404,0.318,14.274
8.0,0.21,0.4835,0.0705,0.0306,229.676,0.313,13.767
8.9,0.23,0.5200,0.0678,0.0301,225.947,0.308,13.238
9.7,0.25,0.5536,0.0649,0.0296,221.473,0.302,12.677
10.5,0.27,0.5843,0.0619,0.0289,216.999,0.296,12.086
11.3,0.29,0.6119,0.0587,0.0282,211.779,0.288,11.459
12.1,0.32,0.6366,0.0554,0.0274,205.813,0.280,10.814
12.9,0.34,0.6588,0.0520,0.0265,199.102,0.271,10.151
13.7,0.36,0.6785,0.0485,0.0255,191.645,0.261,9.470
14.5,0.38,0.6951,0.0449,0.0245,183.442,0.250,8.772
15.3,0.40,0.7080,0.0413,0.0233,174.494,0.238,8.056
16.1,0.42,0.7173,0.0375,0.0220,164.800,0.225,7.322
16.9,0.44,0.7225,0.0336,0.0205,153.614,0.210,6.566
17.7,0.46,0.7226,0.0297,0.0190,142.429,0.194,5.796
18.6,0.48,0.7165,0.0257,0.0173,129.752,0.177,5.013
19.4,0.50,0.7016,0.0216,0.0155,116.329,0.159,4.217
20.2,0.53,0.6734,0.0174,0.0136,102.161,0.139,3.403
21.0,0.55,0.6239,0.0132,0.0116,86.501,0.118,2.576
21.8,0.57,0.5354,0.0089,0.0094,70.096,0.096,1.730
22.6,0.59,0.3644,0.0045,0.0072,54.436,0.074,0.872
23.4,0.61,-0.0021,0.0000,0.0051,38.031,0.052,-0.004
