# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1012,    0.0357,    1378.799,    2.633,    83.965
1.3,    0.03,    0.0732,    0.1002,    0.0365,    1409.373,    2.692,    83.119
2.5,    0.05,    0.1417,    0.0989,    0.0372,    1437.709,    2.745,    82.096
3.7,    0.08,    0.2059,    0.0975,    0.0378,    1462.317,    2.793,    80.891
5.0,    0.11,    0.2660,    0.0958,    0.0384,    1483.197,    2.833,    79.508
6.2,    0.13,    0.3221,    0.0939,    0.0388,    1501.094,    2.867,    77.951
7.5,    0.16,    0.3746,    0.0918,    0.0392,    1514.516,    2.892,    76.211
8.7,    0.19,    0.4235,    0.0895,    0.0394,    1523.465,    2.910,    74.308
9.9,    0.21,    0.4692,    0.0870,    0.0395,    1527.939,    2.918,    72.226
11.2,    0.24,    0.5116,    0.0843,    0.0395,    1527.193,    2.917,    69.984
12.4,    0.27,    0.5511,    0.0814,    0.0394,    1521.228,    2.906,    67.573
13.6,    0.29,    0.5876,    0.0783,    0.0391,    1509.297,    2.883,    64.993
14.9,    0.32,    0.6214,    0.0750,    0.0386,    1490.654,    2.848,    62.235
16.1,    0.35,    0.6526,    0.0715,    0.0379,    1465.300,    2.799,    59.299
17.4,    0.37,    0.6814,    0.0677,    0.0371,    1433.235,    2.737,    56.217
18.6,    0.40,    0.7079,    0.0639,    0.0361,    1394.459,    2.664,    53.058
19.8,    0.43,    0.7321,    0.0600,    0.0350,    1350.462,    2.580,    49.816
21.1,    0.45,    0.7540,    0.0560,    0.0337,    1300.501,    2.484,    46.493
22.4,    0.48,    0.7735,    0.0519,    0.0322,    1243.827,    2.376,    43.094
23.6,    0.51,    0.7891,    0.0477,    0.0306,    1183.426,    2.260,    39.611
24.8,    0.53,    0.7990,    0.0434,    0.0289,    1118.550,    2.136,    36.017
26.1,    0.56,    0.8050,    0.0390,    0.0271,    1046.963,    1.999,    32.343
27.3,    0.59,    0.8068,    0.0345,    0.0250,    967.173,    1.847,    28.593
28.5,    0.61,    0.8033,    0.0299,    0.0228,    879.926,    1.681,    24.772
29.8,    0.64,    0.7925,    0.0252,    0.0203,    784.476,    1.498,    20.880
31.0,    0.67,    0.7708,    0.0204,    0.0176,    680.824,    1.300,    16.912
32.3,    0.69,    0.7285,    0.0155,    0.0147,    568.969,    1.087,    12.855
33.5,    0.72,    0.6395,    0.0105,    0.0118,    454.877,    0.869,    8.683
34.7,    0.75,    0.4369,    0.0053,    0.0090,    348.988,    0.666,    4.386
36.0,    0.77,    -0.0053,    0.0000,    0.0067,    258.012,    0.493,    -0.040
