# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0926,0.0490,60.402,0.192,5.978
0.8,0.04,0.0739,0.0927,0.0502,61.893,0.196,5.987
1.5,0.08,0.1443,0.0929,0.0515,63.384,0.202,5.996
2.3,0.12,0.2111,0.0930,0.0529,64.876,0.207,6.005
3.0,0.16,0.2743,0.0932,0.0543,67.113,0.213,6.014
3.8,0.20,0.3340,0.0933,0.0559,68.604,0.219,6.027
4.6,0.24,0.3901,0.0935,0.0575,70.841,0.225,6.036
5.3,0.28,0.4427,0.0936,0.0592,73.079,0.232,6.041
6.1,0.32,0.4919,0.0937,0.0609,75.316,0.239,6.050
6.8,0.36,0.5377,0.0937,0.0627,76.807,0.246,6.054
7.6,0.40,0.5804,0.0937,0.0646,79.044,0.253,6.050
8.4,0.44,0.6199,0.0935,0.0664,81.281,0.260,6.036
9.1,0.48,0.6566,0.0929,0.0679,83.518,0.266,5.996
9.9,0.52,0.6905,0.0917,0.0690,85.010,0.270,5.921
10.7,0.56,0.7215,0.0897,0.0696,85.755,0.273,5.792
11.4,0.60,0.7494,0.0870,0.0696,85.755,0.273,5.618
12.2,0.64,0.7743,0.0833,0.0689,85.010,0.270,5.378
13.0,0.68,0.7959,0.0787,0.0672,82.773,0.263,5.080
13.7,0.72,0.8141,0.0728,0.0644,79.044,0.252,4.702
14.5,0.76,0.8286,0.0668,0.0612,75.316,0.240,4.310
15.2,0.80,0.8399,0.0606,0.0577,70.841,0.226,3.914
16.0,0.84,0.8481,0.0544,0.0539,66.367,0.211,3.514
16.8,0.88,0.8537,0.0481,0.0495,61.147,0.194,3.105
17.5,0.92,0.8571,0.0416,0.0446,55.182,0.175,2.682
18.3,0.96,0.8573,0.0349,0.0391,47.725,0.153,2.251
19.0,1.00,0.8520,0.0281,0.0329,40.268,0.129,1.810
19.8,1.04,0.8358,0.0211,0.0262,32.065,0.103,1.361
20.6,1.08,0.7893,0.0141,0.0193,23.862,0.075,0.912
21.3,1.12,0.6522,0.0071,0.0121,14.914,0.048,0.458
22.1,1.16,-0.0004,0.0000,0.0055,6.711,0.021,0.000
