# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1010,    0.0449,    5.966,    0.056,    1.677
0.2,    0.03,    0.0655,    0.1007,    0.0456,    5.966,    0.057,    1.673
0.4,    0.06,    0.1284,    0.1003,    0.0464,    5.966,    0.058,    1.664
0.7,    0.09,    0.1886,    0.0997,    0.0471,    5.966,    0.058,    1.655
0.9,    0.12,    0.2461,    0.0990,    0.0478,    5.966,    0.059,    1.641
1.2,    0.15,    0.3009,    0.0982,    0.0484,    5.966,    0.060,    1.628
1.4,    0.18,    0.3528,    0.0971,    0.0490,    6.711,    0.061,    1.610
1.6,    0.21,    0.4019,    0.0957,    0.0495,    6.711,    0.061,    1.588
1.9,    0.24,    0.4482,    0.0941,    0.0499,    6.711,    0.062,    1.561
2.1,    0.27,    0.4915,    0.0923,    0.0502,    6.711,    0.062,    1.530
2.3,    0.30,    0.5318,    0.0900,    0.0503,    6.711,    0.062,    1.495
2.5,    0.33,    0.5690,    0.0874,    0.0502,    6.711,    0.062,    1.450
2.8,    0.36,    0.6029,    0.0845,    0.0499,    6.711,    0.062,    1.401
3.0,    0.39,    0.6334,    0.0812,    0.0495,    6.711,    0.061,    1.348
3.3,    0.42,    0.6606,    0.0776,    0.0488,    6.711,    0.061,    1.290
3.5,    0.45,    0.6844,    0.0737,    0.0479,    5.966,    0.060,    1.223
3.7,    0.48,    0.7047,    0.0694,    0.0468,    5.966,    0.058,    1.152
3.9,    0.50,    0.7216,    0.0647,    0.0453,    5.966,    0.056,    1.072
4.2,    0.53,    0.7351,    0.0599,    0.0435,    5.966,    0.054,    0.992
4.4,    0.56,    0.7456,    0.0549,    0.0416,    5.220,    0.052,    0.912
4.6,    0.59,    0.7533,    0.0499,    0.0393,    5.220,    0.049,    0.827
4.9,    0.62,    0.7585,    0.0447,    0.0368,    4.474,    0.046,    0.743
5.1,    0.65,    0.7607,    0.0395,    0.0339,    4.474,    0.042,    0.654
5.4,    0.68,    0.7589,    0.0341,    0.0307,    3.728,    0.038,    0.565
5.6,    0.71,    0.7522,    0.0286,    0.0271,    3.728,    0.034,    0.476
5.8,    0.74,    0.7361,    0.0230,    0.0232,    2.983,    0.029,    0.383
6.0,    0.77,    0.7012,    0.0174,    0.0191,    2.237,    0.024,    0.289
6.3,    0.80,    0.6301,    0.0117,    0.0148,    2.237,    0.018,    0.196
6.5,    0.83,    0.4738,    0.0059,    0.0103,    1.491,    0.013,    0.098
6.8,    0.86,    0.0004,    0.0000,    0.0056,    0.746,    0.007,    0.000
