# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0943,0.0752,7526.349,5.528,114.364
3.4,0.04,0.0516,0.0945,0.0756,7564.379,5.556,114.604
6.8,0.08,0.1029,0.0947,0.0759,7598.682,5.582,114.840
10.2,0.12,0.1422,0.0953,0.0829,8295.911,6.094,115.498
13.6,0.16,0.1890,0.0955,0.0833,8339.162,6.125,115.756
17.0,0.21,0.2365,0.0957,0.0834,8345.873,6.130,115.974
20.4,0.25,0.2822,0.0959,0.0841,8412.240,6.179,116.228
23.8,0.29,0.3262,0.0961,0.0850,8509.181,6.251,116.499
27.2,0.33,0.4027,0.0958,0.0785,7851.474,5.767,116.099
30.6,0.37,0.4010,0.0967,0.0895,8958.838,6.581,117.277
34.0,0.41,0.4618,0.0967,0.0863,8637.442,6.345,117.175
37.5,0.45,0.4448,0.0980,0.0999,9998.344,7.344,118.759
40.9,0.49,0.4834,0.0982,0.1005,10055.017,7.386,118.994
44.3,0.54,0.5706,0.0974,0.0915,9160.177,6.729,118.109
47.7,0.58,0.5783,0.0981,0.0979,9801.479,7.200,118.945
51.1,0.62,0.6247,0.0981,0.0972,9725.418,7.144,118.972
54.4,0.66,0.6973,0.0977,0.0924,9250.407,6.795,118.429
57.8,0.70,0.7139,0.0980,0.0962,9632.205,7.076,118.830
61.3,0.74,0.7551,0.0967,0.0950,9510.656,6.986,117.197
64.7,0.78,0.7779,0.0919,0.0925,9262.338,6.803,111.397
68.1,0.82,0.7990,0.0859,0.0887,8872.337,6.517,104.124
71.5,0.87,0.8254,0.0781,0.0820,8202.699,6.025,94.712
74.9,0.91,0.8468,0.0694,0.0743,7439.848,5.465,84.125
78.3,0.95,0.8648,0.0602,0.0660,6604.664,4.851,72.951
81.7,0.99,0.8779,0.0509,0.0574,5745.618,4.221,61.746
85.1,1.03,0.8736,0.0419,0.0495,4951.447,3.637,50.830
88.5,1.07,0.8663,0.0321,0.0397,3975.326,2.920,38.913
91.9,1.11,0.8326,0.0221,0.0295,2955.954,2.171,26.774
95.3,1.15,0.6906,0.0112,0.0187,1871.707,1.375,13.558
98.7,1.20,0.0196,0.0001,0.0082,820.270,0.603,0.165
