# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.3013,    0.1816,    315.431,    0.143,    11.770
1.5,    0.03,    0.0554,    0.2976,    0.1838,    319.160,    0.145,    11.623
3.0,    0.07,    0.1082,    0.2932,    0.1855,    322.142,    0.146,    11.450
4.6,    0.10,    0.1585,    0.2881,    0.1867,    324.379,    0.147,    11.250
6.1,    0.14,    0.2063,    0.2822,    0.1872,    325.125,    0.148,    11.018
7.6,    0.17,    0.2519,    0.2754,    0.1871,    325.125,    0.148,    10.756
9.1,    0.21,    0.2955,    0.2678,    0.1862,    322.888,    0.147,    10.458
10.6,    0.24,    0.3371,    0.2595,    0.1845,    319.905,    0.146,    10.133
12.2,    0.27,    0.3768,    0.2508,    0.1823,    316.177,    0.144,    9.795
13.7,    0.31,    0.4144,    0.2419,    0.1798,    312.448,    0.142,    9.448
15.2,    0.34,    0.4500,    0.2327,    0.1770,    307.228,    0.140,    9.088
16.7,    0.38,    0.4837,    0.2232,    0.1738,    302.008,    0.137,    8.719
18.2,    0.41,    0.5154,    0.2135,    0.1702,    295.297,    0.134,    8.336
19.8,    0.45,    0.5450,    0.2034,    0.1661,    288.586,    0.131,    7.945
21.3,    0.48,    0.5725,    0.1930,    0.1616,    280.383,    0.128,    7.540
22.8,    0.51,    0.5977,    0.1823,    0.1566,    272.180,    0.124,    7.122
24.4,    0.55,    0.6251,    0.1715,    0.1503,    260.995,    0.119,    6.699
25.9,    0.58,    0.6459,    0.1602,    0.1443,    250.555,    0.114,    6.254
27.4,    0.62,    0.6642,    0.1485,    0.1378,    239.370,    0.109,    5.800
28.9,    0.65,    0.6797,    0.1365,    0.1306,    226.693,    0.103,    5.329
30.4,    0.68,    0.6919,    0.1242,    0.1229,    213.270,    0.097,    4.849
32.0,    0.72,    0.7001,    0.1116,    0.1146,    199.102,    0.091,    4.359
33.5,    0.75,    0.7032,    0.0986,    0.1056,    183.442,    0.083,    3.852
35.0,    0.79,    0.6995,    0.0857,    0.0964,    167.782,    0.076,    3.345
36.5,    0.82,    0.6847,    0.0722,    0.0866,    150.631,    0.068,    2.820
38.0,    0.86,    0.6535,    0.0584,    0.0765,    132.735,    0.060,    2.282
39.6,    0.89,    0.5953,    0.0442,    0.0661,    114.838,    0.052,    1.726
41.1,    0.92,    0.4929,    0.0297,    0.0557,    96.941,    0.044,    1.161
42.6,    0.96,    0.3134,    0.0148,    0.0454,    79.044,    0.036,    0.578
44.1,    0.99,    -0.0011,    0.0000,    0.0353,    61.147,    0.028,    0.000
