# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.3162,    0.1985,    1462.317,    0.411,    32.374
2.5,    0.03,    0.0538,    0.3156,    0.2023,    1490.654,    0.419,    32.316
5.0,    0.07,    0.1049,    0.3135,    0.2060,    1517.499,    0.426,    32.094
7.4,    0.10,    0.1535,    0.3095,    0.2084,    1535.396,    0.431,    31.685
9.9,    0.14,    0.2000,    0.3039,    0.2094,    1542.853,    0.433,    31.115
12.4,    0.17,    0.2447,    0.2971,    0.2092,    1541.362,    0.433,    30.412
14.9,    0.21,    0.2877,    0.2890,    0.2077,    1530.176,    0.430,    29.590
17.3,    0.24,    0.3292,    0.2800,    0.2051,    1511.534,    0.424,    28.664
19.8,    0.28,    0.3691,    0.2704,    0.2019,    1487.671,    0.418,    27.686
22.3,    0.31,    0.4074,    0.2606,    0.1984,    1461.572,    0.410,    26.680
24.8,    0.34,    0.4440,    0.2505,    0.1944,    1432.489,    0.402,    25.644
27.3,    0.38,    0.4790,    0.2401,    0.1900,    1399.679,    0.393,    24.581
29.8,    0.41,    0.5124,    0.2294,    0.1851,    1363.885,    0.383,    23.482
32.2,    0.45,    0.5440,    0.2183,    0.1797,    1324.363,    0.372,    22.348
34.7,    0.48,    0.5741,    0.2069,    0.1738,    1281.112,    0.360,    21.182
37.2,    0.52,    0.6011,    0.1952,    0.1678,    1236.370,    0.347,    19.986
39.7,    0.55,    0.6252,    0.1834,    0.1618,    1191.628,    0.335,    18.780
42.2,    0.59,    0.6469,    0.1713,    0.1551,    1143.158,    0.321,    17.544
44.6,    0.62,    0.6712,    0.1592,    0.1471,    1083.502,    0.304,    16.294
47.1,    0.65,    0.6882,    0.1465,    0.1393,    1026.829,    0.288,    14.995
49.6,    0.69,    0.7077,    0.1336,    0.1301,    958.970,    0.269,    13.683
52.1,    0.72,    0.7186,    0.1203,    0.1211,    892.603,    0.251,    12.317
54.5,    0.76,    0.7245,    0.1065,    0.1115,    821.016,    0.231,    10.907
57.0,    0.79,    0.7239,    0.0926,    0.1014,    747.191,    0.210,    9.479
59.5,    0.83,    0.7137,    0.0785,    0.0909,    670.384,    0.188,    8.038
62.0,    0.86,    0.6866,    0.0639,    0.0802,    590.594,    0.166,    6.543
64.5,    0.90,    0.6444,    0.0491,    0.0682,    502.602,    0.141,    5.026
67.0,    0.93,    0.5461,    0.0335,    0.0571,    420.575,    0.118,    3.430
69.4,    0.96,    0.3719,    0.0176,    0.0457,    336.311,    0.094,    1.802
71.9,    1.00,    0.0104,    0.0004,    0.0351,    258.758,    0.073,    0.036
