# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0871,0.0297,139.446,0.332,14.644
0.5,0.02,0.0570,0.0854,0.0295,137.954,0.330,14.354
1.1,0.04,0.1123,0.0836,0.0293,137.209,0.328,14.052
1.7,0.06,0.1659,0.0817,0.0290,136.463,0.326,13.736
2.2,0.08,0.2175,0.0798,0.0288,134.972,0.323,13.407
2.7,0.10,0.2672,0.0777,0.0286,134.226,0.320,13.056
3.3,0.12,0.3147,0.0755,0.0283,132.735,0.317,12.691
3.8,0.14,0.3599,0.0732,0.0280,131.243,0.314,12.308
4.4,0.16,0.4027,0.0708,0.0276,129.752,0.310,11.890
5.0,0.18,0.4426,0.0681,0.0272,127.515,0.305,11.450
5.5,0.20,0.4794,0.0654,0.0268,126.023,0.301,10.996
6.0,0.22,0.5137,0.0627,0.0264,123.786,0.296,10.533
6.6,0.24,0.5457,0.0598,0.0259,121.549,0.290,10.057
7.2,0.26,0.5753,0.0569,0.0253,118.566,0.283,9.564
7.7,0.28,0.6025,0.0539,0.0246,115.583,0.276,9.061
8.2,0.29,0.6275,0.0509,0.0239,111.855,0.268,8.545
8.8,0.31,0.6497,0.0477,0.0231,108.126,0.259,8.016
9.3,0.33,0.6685,0.0445,0.0222,104.398,0.249,7.469
9.9,0.35,0.6842,0.0411,0.0213,99.924,0.238,6.913
10.4,0.37,0.6974,0.0377,0.0202,94.704,0.227,6.343
11.0,0.39,0.7073,0.0343,0.0190,89.484,0.213,5.760
11.5,0.41,0.7144,0.0307,0.0178,83.518,0.199,5.164
12.1,0.43,0.7162,0.0271,0.0164,76.807,0.183,4.555
12.6,0.45,0.7091,0.0234,0.0149,70.096,0.167,3.937
13.2,0.47,0.6918,0.0197,0.0134,62.639,0.150,3.305
13.7,0.49,0.6600,0.0159,0.0118,55.182,0.132,2.664
14.3,0.51,0.6060,0.0120,0.0101,47.725,0.113,2.015
14.8,0.53,0.5125,0.0080,0.0083,38.776,0.093,1.352
15.4,0.55,0.3381,0.0040,0.0066,30.574,0.074,0.676
15.9,0.57,-0.0063,-0.0001,0.0049,23.117,0.055,-0.009
