# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1091,0.0457,443.691,0.303,19.875
1.3,0.03,0.0600,0.1075,0.0450,436.980,0.298,19.590
2.7,0.05,0.1197,0.1056,0.0443,430.269,0.294,19.252
4.0,0.08,0.1784,0.1036,0.0437,425.049,0.290,18.874
5.4,0.10,0.2353,0.1013,0.0432,419.829,0.286,18.456
6.7,0.13,0.2897,0.0988,0.0428,415.355,0.283,17.993
8.0,0.15,0.3412,0.0960,0.0423,411.626,0.281,17.486
9.4,0.18,0.3901,0.0930,0.0419,407.152,0.277,16.939
10.7,0.20,0.4343,0.0894,0.0413,401.932,0.274,16.289
12.0,0.23,0.4751,0.0857,0.0408,395.967,0.270,15.622
13.4,0.25,0.5139,0.0822,0.0401,390.001,0.266,14.982
14.7,0.28,0.5506,0.0788,0.0395,384.035,0.262,14.359
16.0,0.30,0.5837,0.0751,0.0387,376.578,0.257,13.687
17.4,0.33,0.6142,0.0714,0.0379,368.376,0.251,13.007
18.7,0.35,0.6419,0.0674,0.0369,358.682,0.244,12.282
20.1,0.38,0.6670,0.0633,0.0357,346.750,0.237,11.525
21.4,0.40,0.6892,0.0592,0.0345,334.819,0.228,10.778
22.8,0.43,0.7077,0.0546,0.0329,319.905,0.218,9.951
24.1,0.45,0.7214,0.0507,0.0317,307.974,0.210,9.235
25.4,0.48,0.7366,0.0468,0.0303,293.806,0.201,8.518
26.8,0.50,0.7438,0.0424,0.0286,278.146,0.190,7.735
28.1,0.53,0.7468,0.0381,0.0269,260.995,0.178,6.935
29.5,0.55,0.7413,0.0334,0.0249,241.607,0.165,6.085
30.8,0.58,0.7330,0.0293,0.0230,223.710,0.153,5.329
32.1,0.60,0.7096,0.0242,0.0205,199.848,0.136,4.413
33.4,0.63,0.6551,0.0194,0.0186,180.459,0.123,3.536
34.8,0.65,0.5954,0.0151,0.0166,161.071,0.110,2.762
36.1,0.68,0.4604,0.0086,0.0127,123.040,0.084,1.570
37.5,0.70,0.2796,0.0045,0.0112,108.872,0.074,0.814
38.8,0.73,-0.1159,-0.0012,0.0073,70.841,0.048,-0.214
