# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1439,0.3614,12643.341,6.707,66.043
3.3,0.04,0.0177,0.1446,0.3496,12229.478,6.488,66.385
6.5,0.09,0.0369,0.1452,0.3370,11789.515,6.255,66.670
9.8,0.13,0.0578,0.1457,0.3239,11330.164,6.011,66.901
13.1,0.17,0.0807,0.1460,0.3101,10849.187,5.756,67.035
16.3,0.21,0.1058,0.1461,0.2957,10345.840,5.489,67.066
19.6,0.26,0.1337,0.1459,0.2805,9811.173,5.205,66.968
22.8,0.30,0.1644,0.1454,0.2653,9281.726,4.924,66.763
26.1,0.34,0.1985,0.1447,0.2498,8739.602,4.637,66.425
29.4,0.39,0.2365,0.1437,0.2342,8195.242,4.348,65.958
32.6,0.43,0.2792,0.1423,0.2184,7639.695,4.053,65.335
35.9,0.47,0.3273,0.1406,0.2025,7082.657,3.758,64.566
39.2,0.51,0.3824,0.1386,0.1863,6516.671,3.457,63.627
42.4,0.56,0.4453,0.1361,0.1703,5956.651,3.160,62.502
45.7,0.60,0.5164,0.1332,0.1547,5413.781,2.872,61.172
49.0,0.64,0.5996,0.1298,0.1391,4867.183,2.582,59.597
52.2,0.69,0.6898,0.1248,0.1240,4339.228,2.302,57.311
55.5,0.73,0.7690,0.1160,0.1098,3841.846,2.038,53.236
58.7,0.77,0.8066,0.1068,0.1021,3571.157,1.894,49.019
62.0,0.81,0.8442,0.0976,0.0944,3300.468,1.751,44.802
65.3,0.86,0.8511,0.0883,0.0889,3111.060,1.650,40.554
68.5,0.90,0.8691,0.0794,0.0822,2876.910,1.526,36.475
71.8,0.94,0.8855,0.0703,0.0748,2618.152,1.389,32.285
75.1,0.99,0.9000,0.0610,0.0668,2337.769,1.240,28.019
78.3,1.03,0.9119,0.0516,0.0581,2033.524,1.079,23.673
81.6,1.07,0.9201,0.0418,0.0487,1703.924,0.904,19.212
84.9,1.11,0.9225,0.0319,0.0385,1346.734,0.715,14.639
88.2,1.16,0.9086,0.0217,0.0276,964.936,0.512,9.946
91.4,1.20,0.8257,0.0111,0.0161,562.258,0.298,5.075
94.7,1.24,-0.0038,0.0000,0.0044,154.360,0.082,-0.004
