# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0974,    0.0442,    70.096,    0.096,    5.511
0.9,    0.03,    0.0678,    0.0973,    0.0451,    71.587,    0.098,    5.502
1.8,    0.06,    0.1327,    0.0972,    0.0460,    73.079,    0.100,    5.494
2.6,    0.09,    0.1947,    0.0969,    0.0469,    74.570,    0.102,    5.480
3.5,    0.13,    0.2537,    0.0966,    0.0479,    76.061,    0.104,    5.462
4.4,    0.16,    0.3097,    0.0961,    0.0488,    77.553,    0.106,    5.436
5.3,    0.19,    0.3626,    0.0956,    0.0497,    79.044,    0.108,    5.405
6.2,    0.22,    0.4126,    0.0947,    0.0505,    80.536,    0.110,    5.360
7.1,    0.25,    0.4595,    0.0937,    0.0513,    81.281,    0.111,    5.302
8.0,    0.28,    0.5035,    0.0924,    0.0519,    82.773,    0.113,    5.227
8.9,    0.31,    0.5445,    0.0908,    0.0524,    83.518,    0.114,    5.133
9.7,    0.35,    0.5824,    0.0888,    0.0527,    84.264,    0.115,    5.022
10.6,    0.38,    0.6173,    0.0865,    0.0528,    84.264,    0.115,    4.889
11.5,    0.41,    0.6492,    0.0837,    0.0527,    83.518,    0.114,    4.733
12.4,    0.44,    0.6781,    0.0801,    0.0520,    82.773,    0.113,    4.533
13.3,    0.47,    0.7037,    0.0758,    0.0508,    80.536,    0.110,    4.288
14.2,    0.50,    0.7256,    0.0711,    0.0493,    78.298,    0.107,    4.021
15.0,    0.53,    0.7442,    0.0663,    0.0476,    76.061,    0.103,    3.750
15.9,    0.57,    0.7594,    0.0614,    0.0457,    73.079,    0.099,    3.470
16.8,    0.60,    0.7714,    0.0563,    0.0436,    69.350,    0.095,    3.185
17.7,    0.63,    0.7807,    0.0512,    0.0412,    65.622,    0.090,    2.896
18.6,    0.66,    0.7875,    0.0460,    0.0385,    61.147,    0.084,    2.598
19.4,    0.69,    0.7919,    0.0406,    0.0354,    56.673,    0.077,    2.295
20.3,    0.72,    0.7936,    0.0351,    0.0320,    50.708,    0.069,    1.984
21.2,    0.75,    0.7911,    0.0294,    0.0281,    44.742,    0.061,    1.664
22.1,    0.79,    0.7820,    0.0237,    0.0238,    38.031,    0.052,    1.339
23.0,    0.82,    0.7594,    0.0178,    0.0191,    30.574,    0.042,    1.005
23.9,    0.85,    0.7072,    0.0119,    0.0142,    22.371,    0.031,    0.672
24.8,    0.88,    0.5427,    0.0060,    0.0097,    15.660,    0.021,    0.338
25.7,    0.91,    -0.0041,    0.0000,    0.0053,    8.203,    0.011,    0.000
