# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0901,0.0320,803.864,1.097,46.382
1.0,0.02,0.0554,0.0883,0.0314,789.696,1.078,45.452
1.9,0.04,0.1103,0.0864,0.0309,776.274,1.059,44.473
2.9,0.06,0.1643,0.0844,0.0304,763.597,1.042,43.446
3.8,0.08,0.2172,0.0823,0.0299,750.920,1.025,42.369
4.8,0.10,0.2688,0.0801,0.0294,738.989,1.008,41.239
5.8,0.12,0.3187,0.0778,0.0289,726.312,0.991,40.056
6.8,0.14,0.3668,0.0754,0.0284,713.635,0.973,38.820
7.7,0.16,0.4125,0.0728,0.0278,700.212,0.955,37.490
8.7,0.18,0.4553,0.0701,0.0273,686.790,0.937,36.075
9.6,0.20,0.4945,0.0673,0.0268,674.858,0.920,34.643
10.6,0.22,0.5312,0.0645,0.0263,661.436,0.902,33.170
11.6,0.24,0.5658,0.0615,0.0257,646.522,0.882,31.658
12.5,0.26,0.5981,0.0585,0.0250,630.116,0.860,30.106
13.5,0.28,0.6282,0.0554,0.0243,612.220,0.835,28.513
14.4,0.30,0.6562,0.0522,0.0235,591.340,0.807,26.876
15.4,0.32,0.6819,0.0490,0.0226,569.715,0.777,25.199
16.4,0.33,0.7048,0.0456,0.0217,545.107,0.744,23.478
17.3,0.35,0.7251,0.0422,0.0206,519.007,0.708,21.721
18.3,0.37,0.7426,0.0387,0.0195,490.671,0.670,19.919
19.3,0.39,0.7569,0.0351,0.0183,460.097,0.628,18.082
20.2,0.41,0.7676,0.0315,0.0170,427.286,0.583,16.209
21.2,0.43,0.7733,0.0277,0.0155,390.747,0.533,14.270
22.1,0.45,0.7702,0.0239,0.0141,354.207,0.483,12.304
23.1,0.47,0.7566,0.0200,0.0125,314.685,0.430,10.311
24.1,0.49,0.7281,0.0161,0.0109,274.418,0.374,8.291
25.0,0.51,0.6762,0.0121,0.0092,230.421,0.314,6.223
26.0,0.53,0.5816,0.0080,0.0073,184.188,0.252,4.128
27.0,0.55,0.3954,0.0041,0.0057,143.920,0.197,2.113
27.9,0.57,-0.0028,0.0000,0.0042,104.398,0.143,-0.009
