# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0864,0.0285,56.673,0.180,8.167
0.4,0.02,0.0583,0.0847,0.0286,56.673,0.180,8.007
0.8,0.04,0.1141,0.0830,0.0286,56.673,0.180,7.842
1.3,0.06,0.1672,0.0811,0.0286,56.673,0.180,7.669
1.7,0.08,0.2178,0.0792,0.0286,56.673,0.180,7.486
2.1,0.10,0.2658,0.0771,0.0285,56.673,0.180,7.291
2.5,0.12,0.3113,0.0750,0.0284,56.673,0.179,7.090
2.9,0.14,0.3543,0.0728,0.0283,55.927,0.178,6.881
3.3,0.16,0.3947,0.0703,0.0280,55.182,0.177,6.650
3.7,0.18,0.4326,0.0677,0.0277,55.182,0.175,6.405
4.1,0.20,0.4678,0.0651,0.0274,54.436,0.173,6.152
4.5,0.22,0.5005,0.0623,0.0269,53.690,0.170,5.894
5.0,0.24,0.5309,0.0595,0.0265,52.199,0.167,5.627
5.4,0.26,0.5588,0.0566,0.0259,51.453,0.163,5.351
5.8,0.28,0.5842,0.0536,0.0253,49.962,0.159,5.071
6.2,0.29,0.6072,0.0506,0.0246,48.470,0.155,4.782
6.6,0.31,0.6275,0.0474,0.0238,46.979,0.150,4.484
7.0,0.33,0.6445,0.0442,0.0229,45.488,0.145,4.181
7.4,0.35,0.6581,0.0409,0.0220,43.251,0.139,3.866
7.8,0.37,0.6692,0.0375,0.0210,41.759,0.132,3.550
8.2,0.39,0.6776,0.0341,0.0198,39.522,0.125,3.221
8.7,0.41,0.6824,0.0305,0.0185,36.539,0.117,2.887
9.1,0.43,0.6824,0.0269,0.0171,33.556,0.108,2.549
9.5,0.45,0.6744,0.0233,0.0156,30.574,0.098,2.197
9.9,0.47,0.6559,0.0195,0.0140,27.591,0.089,1.846
10.3,0.49,0.6234,0.0157,0.0124,24.608,0.078,1.486
10.7,0.51,0.5687,0.0119,0.0107,20.880,0.067,1.125
11.1,0.53,0.4763,0.0080,0.0089,17.897,0.056,0.756
11.5,0.55,0.3108,0.0040,0.0071,14.168,0.045,0.378
11.9,0.57,-0.0023,0.0000,0.0054,10.440,0.034,0.000
