# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1042,0.0521,10497.217,7.160,214.524
1.9,0.02,0.0373,0.1036,0.0536,10788.040,7.358,213.252
3.8,0.04,0.0722,0.1027,0.0550,11066.186,7.548,211.397
5.7,0.06,0.1081,0.1015,0.0544,10956.568,7.473,208.911
7.6,0.08,0.1448,0.1001,0.0534,10755.229,7.336,206.010
9.4,0.10,0.1818,0.0985,0.0523,10536.739,7.187,202.737
11.4,0.12,0.2190,0.0966,0.0512,10299.607,7.025,198.938
13.2,0.14,0.2559,0.0945,0.0499,10049.051,6.855,194.458
15.1,0.15,0.2909,0.0917,0.0487,9805.953,6.689,188.738
17.0,0.17,0.3241,0.0884,0.0474,9544.213,6.510,181.888
18.9,0.19,0.3547,0.0849,0.0463,9311.554,6.351,174.828
20.8,0.21,0.3830,0.0815,0.0452,9105.741,6.211,167.787
22.7,0.23,0.4088,0.0780,0.0443,8909.622,6.077,160.670
24.5,0.25,0.4327,0.0745,0.0433,8709.029,5.940,153.441
26.5,0.27,0.4548,0.0709,0.0422,8492.030,5.792,146.000
28.3,0.29,0.4750,0.0672,0.0410,8250.423,5.628,138.273
30.2,0.31,0.4929,0.0633,0.0397,7996.885,5.454,130.377
32.1,0.33,0.5084,0.0594,0.0384,7720.976,5.266,122.210
34.0,0.35,0.5200,0.0552,0.0369,7427.916,5.067,113.572
35.9,0.37,0.5280,0.0509,0.0354,7125.908,4.860,104.818
37.8,0.39,0.5319,0.0467,0.0339,6829.865,4.659,96.144
39.7,0.41,0.5310,0.0424,0.0324,6524.874,4.450,87.323
41.6,0.43,0.5247,0.0380,0.0308,6199.749,4.229,78.258
43.5,0.44,0.5115,0.0335,0.0291,5859.710,3.997,68.979
45.3,0.46,0.4872,0.0286,0.0272,5472.691,3.733,58.810
47.3,0.48,0.4509,0.0235,0.0252,5065.539,3.455,48.357
49.1,0.50,0.3934,0.0180,0.0229,4618.865,3.151,36.991
51.0,0.52,0.3049,0.0121,0.0207,4162.497,2.839,24.883
52.9,0.54,0.1767,0.0061,0.0185,3731.482,2.545,12.468
54.8,0.56,-0.0035,-0.0001,0.0166,3332.533,2.273,-0.214
