# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,15.3863,0.1596,0.0977,12604.068,12.043,265.485
2.1,0.03,14.7789,0.1533,0.0940,12126.820,11.587,255.005
4.1,0.05,0.1119,0.1036,0.0485,6269.845,5.987,171.141
6.2,0.08,0.1670,0.1035,0.0487,6296.690,6.013,170.967
8.2,0.10,0.2215,0.1033,0.0489,6320.552,6.036,170.723
10.2,0.13,0.2749,0.1031,0.0491,6351.126,6.065,170.331
12.3,0.16,0.3271,0.1028,0.0494,6385.428,6.097,169.815
14.3,0.18,0.3776,0.1025,0.0498,6438.373,6.148,169.397
16.4,0.21,0.4263,0.1012,0.0497,6431.661,6.142,167.173
18.5,0.24,0.4729,0.0986,0.0492,6356.346,6.070,162.903
20.5,0.26,0.5172,0.0955,0.0484,6255.676,5.974,157.841
22.5,0.29,0.5574,0.0923,0.0477,6168.429,5.890,152.476
24.6,0.31,0.5950,0.0888,0.0469,6067.014,5.793,146.729
26.6,0.34,0.6305,0.0851,0.0460,5943.974,5.676,140.608
28.7,0.37,0.6635,0.0811,0.0448,5798.562,5.537,134.047
30.8,0.39,0.6942,0.0768,0.0435,5624.814,5.371,126.974
32.8,0.42,0.7221,0.0721,0.0419,5416.018,5.172,119.230
34.9,0.45,0.7480,0.0673,0.0401,5178.886,4.945,111.148
36.9,0.47,0.7720,0.0622,0.0380,4914.908,4.693,102.821
38.9,0.50,0.7932,0.0572,0.0359,4638.253,4.429,94.449
41.0,0.52,0.8124,0.0520,0.0336,4338.482,4.143,85.953
43.0,0.55,0.8295,0.0467,0.0310,4007.391,3.827,77.217
45.1,0.58,0.8436,0.0413,0.0282,3650.947,3.487,68.289
47.2,0.60,0.8536,0.0358,0.0253,3269.148,3.122,59.188
49.2,0.63,0.8577,0.0302,0.0221,2861.250,2.732,49.878
51.2,0.66,0.8522,0.0244,0.0188,2428.744,2.319,40.385
53.3,0.68,0.8299,0.0185,0.0152,1967.902,1.879,30.639
55.3,0.71,0.7686,0.0125,0.0115,1489.163,1.422,20.675
57.4,0.73,0.6062,0.0063,0.0077,991.035,0.947,10.471
59.5,0.76,-0.0012,0.0000,0.0040,513.787,0.491,-0.009
