# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0979,0.0369,129.006,0.410,14.568
0.6,0.03,0.0680,0.0972,0.0376,131.243,0.417,14.452
1.3,0.05,0.1326,0.0963,0.0382,133.480,0.424,14.319
1.8,0.08,0.1938,0.0952,0.0387,134.972,0.430,14.163
2.5,0.11,0.2517,0.0940,0.0393,137.209,0.436,13.981
3.1,0.13,0.3063,0.0926,0.0397,138.700,0.441,13.767
3.7,0.16,0.3578,0.0909,0.0401,140.192,0.445,13.527
4.3,0.18,0.4061,0.0891,0.0404,140.937,0.448,13.251
4.9,0.21,0.4515,0.0870,0.0405,141.683,0.450,12.944
5.5,0.24,0.4938,0.0847,0.0406,141.683,0.451,12.597
6.2,0.26,0.5333,0.0822,0.0405,141.683,0.450,12.224
6.8,0.29,0.5700,0.0794,0.0403,140.937,0.448,11.814
7.4,0.32,0.6040,0.0764,0.0399,139.446,0.443,11.370
8.0,0.34,0.6353,0.0733,0.0394,137.209,0.438,10.894
8.6,0.37,0.6638,0.0698,0.0387,134.972,0.430,10.382
9.3,0.39,0.6896,0.0660,0.0377,131.989,0.419,9.822
9.9,0.42,0.7128,0.0619,0.0365,127.515,0.406,9.212
10.5,0.45,0.7331,0.0577,0.0352,123.040,0.391,8.585
11.1,0.47,0.7507,0.0534,0.0337,117.821,0.374,7.949
11.7,0.50,0.7656,0.0490,0.0320,111.855,0.355,7.295
12.3,0.53,0.7773,0.0446,0.0301,105.144,0.335,6.628
13.0,0.55,0.7846,0.0399,0.0281,98.432,0.312,5.943
13.6,0.58,0.7884,0.0352,0.0258,90.230,0.287,5.240
14.2,0.60,0.7883,0.0304,0.0233,81.281,0.259,4.528
14.8,0.63,0.7814,0.0256,0.0206,72.333,0.229,3.803
15.4,0.66,0.7618,0.0206,0.0178,61.893,0.197,3.065
16.0,0.68,0.7223,0.0156,0.0147,51.453,0.163,2.313
16.6,0.71,0.6449,0.0104,0.0115,40.268,0.128,1.552
17.3,0.74,0.4772,0.0053,0.0081,28.337,0.090,0.783
17.9,0.76,-0.0006,0.0000,0.0047,16.405,0.052,0.000
