# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1514,    0.2321,    2471.249,    1.180,    25.737
2.6,    0.04,    0.0285,    0.1517,    0.2252,    2398.171,    1.145,    25.782
5.3,    0.08,    0.0589,    0.1519,    0.2183,    2325.092,    1.110,    25.826
8.0,    0.13,    0.0915,    0.1521,    0.2111,    2247.539,    1.073,    25.849
10.6,    0.17,    0.1265,    0.1522,    0.2037,    2169.241,    1.036,    25.862
13.3,    0.21,    0.1642,    0.1521,    0.1961,    2087.960,    0.997,    25.858
15.9,    0.25,    0.2050,    0.1519,    0.1882,    2003.696,    0.957,    25.822
18.6,    0.30,    0.2489,    0.1513,    0.1800,    1917.194,    0.915,    25.706
21.2,    0.34,    0.2962,    0.1501,    0.1716,    1827.710,    0.872,    25.511
23.9,    0.38,    0.3460,    0.1485,    0.1634,    1740.464,    0.831,    25.235
26.5,    0.42,    0.3982,    0.1464,    0.1556,    1656.945,    0.791,    24.879
29.2,    0.47,    0.4524,    0.1437,    0.1479,    1575.664,    0.752,    24.430
31.8,    0.51,    0.5079,    0.1405,    0.1406,    1496.620,    0.715,    23.887
34.5,    0.55,    0.5640,    0.1367,    0.1334,    1419.813,    0.678,    23.233
37.1,    0.59,    0.6195,    0.1321,    0.1264,    1345.243,    0.642,    22.450
39.8,    0.63,    0.6727,    0.1267,    0.1196,    1273.655,    0.608,    21.529
42.4,    0.68,    0.7208,    0.1202,    0.1129,    1202.068,    0.574,    20.426
45.1,    0.72,    0.7609,    0.1128,    0.1067,    1135.701,    0.542,    19.172
47.7,    0.76,    0.7926,    0.1048,    0.1008,    1073.062,    0.512,    17.815
50.4,    0.80,    0.8179,    0.0959,    0.0943,    1003.712,    0.479,    16.294
53.1,    0.85,    0.8375,    0.0871,    0.0881,    938.090,    0.448,    14.813
55.7,    0.89,    0.8548,    0.0783,    0.0814,    866.503,    0.414,    13.300
58.3,    0.93,    0.8698,    0.0692,    0.0741,    788.950,    0.377,    11.757
61.0,    0.97,    0.8824,    0.0599,    0.0661,    703.941,    0.336,    10.182
63.7,    1.02,    0.8919,    0.0504,    0.0574,    611.474,    0.292,    8.567
66.3,    1.06,    0.8959,    0.0407,    0.0481,    512.296,    0.245,    6.921
69.0,    1.10,    0.8906,    0.0309,    0.0381,    406.406,    0.194,    5.244
71.6,    1.14,    0.8676,    0.0209,    0.0275,    293.060,    0.140,    3.545
74.3,    1.19,    0.7863,    0.0105,    0.0158,    167.782,    0.080,    1.779
76.9,    1.23,    -0.0089,    0.0000,    0.0037,    39.522,    0.019,    -0.004
