# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1589,    0.1038,    1505.568,    0.899,    37.819
1.8,    0.03,    0.0463,    0.1573,    0.0985,    1428.761,    0.853,    37.432
3.5,    0.06,    0.0965,    0.1550,    0.0932,    1351.954,    0.807,    36.894
5.3,    0.09,    0.1503,    0.1522,    0.0881,    1278.875,    0.763,    36.231
7.1,    0.12,    0.2067,    0.1490,    0.0836,    1213.254,    0.724,    35.457
8.9,    0.15,    0.2631,    0.1454,    0.0801,    1162.546,    0.694,    34.603
10.6,    0.17,    0.3183,    0.1414,    0.0773,    1121.533,    0.670,    33.660
12.4,    0.20,    0.3712,    0.1371,    0.0750,    1087.976,    0.649,    32.632
14.1,    0.23,    0.4210,    0.1324,    0.0730,    1058.148,    0.632,    31.507
15.9,    0.26,    0.4666,    0.1271,    0.0711,    1032.049,    0.616,    30.257
17.7,    0.29,    0.5076,    0.1218,    0.0696,    1009.678,    0.603,    28.998
19.4,    0.32,    0.5451,    0.1166,    0.0682,    989.544,    0.591,    27.739
21.2,    0.35,    0.5804,    0.1111,    0.0666,    966.427,    0.577,    26.431
23.0,    0.38,    0.6130,    0.1055,    0.0649,    941.073,    0.562,    25.106
24.8,    0.41,    0.6430,    0.0997,    0.0629,    912.737,    0.545,    23.722
26.5,    0.44,    0.6711,    0.0938,    0.0608,    882.163,    0.526,    22.317
28.3,    0.46,    0.6955,    0.0877,    0.0585,    849.352,    0.507,    20.880
30.0,    0.49,    0.7174,    0.0818,    0.0562,    815.796,    0.487,    19.470
31.8,    0.52,    0.7385,    0.0756,    0.0534,    774.782,    0.463,    17.989
33.6,    0.55,    0.7552,    0.0692,    0.0505,    733.023,    0.437,    16.472
35.4,    0.58,    0.7660,    0.0633,    0.0479,    695.738,    0.415,    15.071
37.1,    0.61,    0.7759,    0.0568,    0.0446,    646.522,    0.386,    13.514
38.9,    0.64,    0.7834,    0.0497,    0.0405,    586.866,    0.350,    11.823
40.7,    0.67,    0.7731,    0.0427,    0.0369,    535.413,    0.319,    10.173
42.4,    0.70,    0.7521,    0.0361,    0.0334,    484.705,    0.289,    8.598
44.2,    0.73,    0.7123,    0.0291,    0.0297,    430.269,    0.257,    6.935
46.0,    0.75,    0.6525,    0.0221,    0.0255,    370.613,    0.221,    5.258
47.7,    0.78,    0.5395,    0.0137,    0.0199,    288.586,    0.172,    3.261
49.5,    0.81,    0.3391,    0.0071,    0.0171,    247.572,    0.148,    1.695
51.3,    0.84,    0.0014,    0.0000,    0.0134,    194.628,    0.116,    0.004
