# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1813,    0.1036,    105.889,    0.336,    10.075
0.7,    0.04,    0.0632,    0.1815,    0.1058,    108.126,    0.343,    10.084
1.3,    0.07,    0.1238,    0.1817,    0.1080,    110.364,    0.351,    10.097
2.0,    0.11,    0.1819,    0.1818,    0.1103,    112.601,    0.358,    10.102
2.7,    0.15,    0.2375,    0.1819,    0.1128,    114.838,    0.366,    10.111
3.4,    0.18,    0.2905,    0.1820,    0.1153,    117.821,    0.374,    10.115
4.1,    0.22,    0.3409,    0.1819,    0.1178,    120.058,    0.382,    10.106
4.7,    0.26,    0.3889,    0.1814,    0.1201,    122.295,    0.390,    10.080
5.4,    0.29,    0.4345,    0.1800,    0.1220,    124.532,    0.396,    10.004
6.1,    0.33,    0.4779,    0.1778,    0.1233,    126.023,    0.400,    9.884
6.8,    0.37,    0.5187,    0.1747,    0.1239,    126.023,    0.402,    9.706
7.4,    0.40,    0.5570,    0.1706,    0.1240,    126.769,    0.402,    9.479
8.1,    0.44,    0.5927,    0.1654,    0.1233,    126.023,    0.400,    9.194
8.8,    0.48,    0.6259,    0.1592,    0.1217,    123.786,    0.395,    8.843
9.4,    0.52,    0.6565,    0.1512,    0.1186,    120.803,    0.385,    8.403
10.1,    0.55,    0.6840,    0.1426,    0.1151,    117.075,    0.373,    7.922
10.8,    0.59,    0.7081,    0.1338,    0.1112,    113.346,    0.361,    7.433
11.5,    0.63,    0.7292,    0.1248,    0.1071,    108.872,    0.347,    6.935
12.2,    0.66,    0.7471,    0.1156,    0.1025,    104.398,    0.333,    6.423
12.8,    0.70,    0.7619,    0.1062,    0.0975,    99.178,    0.316,    5.903
13.5,    0.74,    0.7733,    0.0966,    0.0919,    93.958,    0.298,    5.369
14.2,    0.77,    0.7815,    0.0867,    0.0858,    87.247,    0.278,    4.822
14.8,    0.81,    0.7861,    0.0766,    0.0789,    80.536,    0.256,    4.257
15.5,    0.85,    0.7855,    0.0662,    0.0713,    72.333,    0.231,    3.679
16.2,    0.88,    0.7775,    0.0555,    0.0631,    64.130,    0.205,    3.083
16.9,    0.92,    0.7585,    0.0446,    0.0541,    55.182,    0.176,    2.478
17.6,    0.96,    0.7166,    0.0335,    0.0447,    45.488,    0.145,    1.859
18.2,    0.99,    0.6316,    0.0223,    0.0351,    35.794,    0.114,    1.241
18.9,    1.03,    0.4536,    0.0112,    0.0254,    26.099,    0.082,    0.623
19.6,    1.07,    -0.0008,    0.0000,    0.0157,    15.660,    0.051,    0.000
