# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0968,0.0401,248.318,0.215,13.514
1.5,0.03,0.0774,0.0968,0.0414,255.775,0.222,13.518
3.0,0.07,0.1499,0.0968,0.0428,263.978,0.229,13.518
4.4,0.10,0.2176,0.0968,0.0442,272.926,0.237,13.518
5.9,0.13,0.2807,0.0968,0.0457,281.875,0.245,13.514
7.3,0.17,0.3393,0.0967,0.0472,291.569,0.253,13.505
8.8,0.20,0.3936,0.0966,0.0488,301.263,0.262,13.491
10.2,0.23,0.4438,0.0965,0.0504,311.703,0.270,13.474
11.7,0.26,0.4902,0.0963,0.0520,321.397,0.279,13.447
13.2,0.30,0.5330,0.0960,0.0537,331.836,0.288,13.407
14.7,0.33,0.5724,0.0956,0.0553,341.531,0.297,13.349
16.1,0.36,0.6087,0.0949,0.0568,351.225,0.305,13.251
17.6,0.40,0.6426,0.0935,0.0578,357.190,0.310,13.051
19.0,0.43,0.6742,0.0912,0.0582,360.173,0.312,12.735
20.5,0.46,0.7032,0.0881,0.0581,358.682,0.312,12.304
22.0,0.50,0.7304,0.0833,0.0567,350.479,0.304,11.637
23.4,0.53,0.7548,0.0781,0.0549,338.548,0.294,10.911
24.9,0.56,0.7770,0.0728,0.0528,325.871,0.283,10.169
26.4,0.60,0.7968,0.0674,0.0504,311.703,0.270,9.408
27.9,0.63,0.8137,0.0618,0.0478,295.297,0.256,8.630
29.3,0.66,0.8281,0.0561,0.0449,277.400,0.241,7.838
30.8,0.70,0.8391,0.0504,0.0417,258.012,0.224,7.033
32.2,0.73,0.8474,0.0444,0.0382,236.387,0.205,6.205
33.7,0.76,0.8526,0.0384,0.0343,211.779,0.184,5.365
35.2,0.79,0.8506,0.0323,0.0302,186.425,0.162,4.510
36.6,0.83,0.8427,0.0260,0.0256,158.088,0.137,3.634
38.1,0.86,0.8169,0.0196,0.0207,127.515,0.111,2.740
39.6,0.89,0.7373,0.0132,0.0159,98.432,0.086,1.837
41.0,0.93,0.5415,0.0066,0.0113,70.096,0.061,0.925
42.5,0.96,0.0001,0.0000,0.0069,42.505,0.037,0.000
