# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0971,0.0460,73.079,0.100,5.494
0.9,0.03,0.0686,0.0971,0.0469,74.570,0.102,5.494
1.9,0.07,0.1343,0.0971,0.0479,76.061,0.104,5.494
2.8,0.10,0.1970,0.0971,0.0490,78.298,0.106,5.489
3.8,0.13,0.2567,0.0970,0.0501,79.790,0.109,5.485
4.6,0.17,0.3133,0.0969,0.0513,81.281,0.111,5.480
5.6,0.20,0.3669,0.0967,0.0525,83.518,0.114,5.471
6.5,0.23,0.4175,0.0965,0.0537,85.755,0.117,5.458
7.5,0.27,0.4650,0.0962,0.0549,87.247,0.119,5.440
8.4,0.30,0.5097,0.0958,0.0561,89.484,0.122,5.418
9.3,0.33,0.5514,0.0951,0.0572,90.975,0.124,5.378
10.3,0.36,0.5905,0.0939,0.0580,92.467,0.126,5.311
11.2,0.40,0.6269,0.0921,0.0585,93.212,0.127,5.209
12.1,0.43,0.6603,0.0896,0.0585,93.212,0.127,5.067
13.1,0.46,0.6906,0.0863,0.0580,92.467,0.126,4.880
14.0,0.50,0.7180,0.0814,0.0564,89.484,0.122,4.604
14.9,0.53,0.7413,0.0763,0.0546,87.247,0.119,4.315
15.9,0.56,0.7610,0.0711,0.0527,83.518,0.114,4.021
16.8,0.60,0.7769,0.0658,0.0505,80.536,0.110,3.719
17.7,0.63,0.7894,0.0604,0.0482,76.807,0.105,3.416
18.7,0.66,0.7988,0.0549,0.0456,72.333,0.099,3.105
19.6,0.70,0.8053,0.0493,0.0426,67.859,0.093,2.785
20.5,0.73,0.8090,0.0435,0.0392,62.639,0.085,2.460
21.5,0.76,0.8103,0.0376,0.0354,56.673,0.077,2.126
22.4,0.80,0.8075,0.0316,0.0311,49.216,0.068,1.784
23.3,0.83,0.7981,0.0254,0.0264,41.759,0.057,1.437
24.3,0.86,0.7724,0.0191,0.0213,34.302,0.046,1.081
25.2,0.90,0.6957,0.0128,0.0164,26.099,0.036,0.721
26.2,0.93,0.5085,0.0064,0.0117,18.642,0.025,0.365
27.1,0.96,-0.0005,0.0000,0.0071,11.185,0.015,0.000
