# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1005,0.0810,1031.303,0.704,22.730
1.9,0.03,0.0417,0.1005,0.0799,1017.135,0.694,22.744
3.7,0.07,0.0846,0.1006,0.0788,1002.966,0.684,22.748
5.6,0.10,0.1287,0.1006,0.0776,988.798,0.674,22.748
7.5,0.13,0.1741,0.1005,0.0765,973.884,0.664,22.735
9.3,0.17,0.2208,0.1004,0.0753,958.970,0.654,22.713
11.2,0.20,0.2688,0.1002,0.0741,943.310,0.644,22.677
13.1,0.23,0.3182,0.1000,0.0728,927.651,0.633,22.619
14.9,0.26,0.3690,0.0997,0.0716,911.245,0.622,22.544
16.8,0.30,0.4211,0.0992,0.0702,894.094,0.610,22.441
18.6,0.33,0.4745,0.0986,0.0688,876.943,0.598,22.308
20.5,0.36,0.5290,0.0978,0.0674,858.301,0.585,22.125
22.4,0.40,0.5841,0.0966,0.0657,837.421,0.571,21.854
24.2,0.43,0.6384,0.0943,0.0636,809.830,0.552,21.329
26.1,0.46,0.6887,0.0909,0.0612,779.256,0.532,20.564
28.0,0.50,0.7283,0.0859,0.0586,745.700,0.509,19.421
29.8,0.53,0.7562,0.0804,0.0564,718.109,0.490,18.193
31.7,0.56,0.7792,0.0750,0.0542,689.772,0.470,16.957
33.6,0.60,0.8001,0.0694,0.0517,658.453,0.449,15.689
35.4,0.63,0.8183,0.0637,0.0489,623.405,0.425,14.399
37.3,0.66,0.8341,0.0578,0.0459,584.629,0.399,13.082
39.2,0.70,0.8471,0.0519,0.0426,542.870,0.370,11.739
41.0,0.73,0.8573,0.0458,0.0389,495.890,0.338,10.355
42.9,0.76,0.8646,0.0396,0.0349,443.691,0.303,8.950
44.7,0.79,0.8658,0.0333,0.0305,388.510,0.265,7.522
46.6,0.83,0.8606,0.0268,0.0258,328.108,0.224,6.058
48.5,0.86,0.8376,0.0202,0.0208,264.723,0.181,4.577
50.3,0.89,0.7599,0.0136,0.0160,203.576,0.139,3.074
52.2,0.93,0.5635,0.0069,0.0113,143.920,0.098,1.548
54.1,0.96,-0.0007,0.0000,0.0067,85.010,0.058,0.000
