# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1572,0.2926,4146.837,1.800,32.321
3.0,0.04,0.0240,0.1576,0.2833,4014.848,1.743,32.405
5.9,0.09,0.0498,0.1579,0.2733,3873.911,1.681,32.468
8.9,0.13,0.0777,0.1581,0.2631,3729.245,1.619,32.508
11.9,0.17,0.1080,0.1582,0.2527,3581.596,1.555,32.525
14.8,0.22,0.1409,0.1581,0.2419,3428.728,1.488,32.517
17.8,0.26,0.1770,0.1579,0.2308,3270.640,1.420,32.468
20.8,0.30,0.2167,0.1574,0.2193,3108.823,1.349,32.379
23.8,0.34,0.2606,0.1567,0.2075,2941.040,1.277,32.232
26.7,0.39,0.3083,0.1553,0.1955,2771.021,1.203,31.947
29.7,0.43,0.3605,0.1532,0.1833,2598.018,1.128,31.516
32.7,0.47,0.4157,0.1506,0.1718,2435.456,1.057,30.964
35.7,0.52,0.4733,0.1473,0.1610,2282.587,0.991,30.283
38.6,0.56,0.5329,0.1433,0.1507,2136.430,0.927,29.461
41.6,0.60,0.5933,0.1384,0.1409,1996.984,0.867,28.473
44.6,0.65,0.6527,0.1328,0.1316,1864.995,0.810,27.308
47.6,0.69,0.7081,0.1260,0.1228,1740.464,0.756,25.920
50.5,0.73,0.7551,0.1181,0.1147,1624.880,0.705,24.287
53.5,0.78,0.7905,0.1096,0.1076,1525.702,0.662,22.544
56.5,0.82,0.8179,0.1002,0.1004,1422.795,0.618,20.609
59.5,0.86,0.8387,0.0910,0.0935,1325.854,0.576,18.709
62.4,0.91,0.8569,0.0817,0.0863,1223.693,0.531,16.805
65.4,0.95,0.8730,0.0723,0.0785,1113.330,0.483,14.862
68.4,0.99,0.8868,0.0626,0.0700,992.527,0.431,12.878
71.3,1.03,0.8979,0.0527,0.0608,861.283,0.374,10.840
74.3,1.08,0.9040,0.0426,0.0508,719.600,0.312,8.754
77.3,1.12,0.9012,0.0323,0.0401,568.969,0.247,6.632
80.2,1.16,0.8816,0.0218,0.0287,407.152,0.177,4.475
83.2,1.21,0.8100,0.0110,0.0164,233.404,0.101,2.269
86.2,1.25,-0.0106,0.0000,0.0037,52.199,0.023,-0.004
