# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1681,0.4473,14522.505,4.782,60.082
3.9,0.04,0.0167,0.1687,0.4329,14054.951,4.628,60.282
7.8,0.09,0.0347,0.1691,0.4177,13559.061,4.465,60.434
11.7,0.13,0.0542,0.1693,0.4009,13013.208,4.285,60.505
15.6,0.17,0.0760,0.1691,0.3806,12355.501,4.068,60.420
19.4,0.21,0.1002,0.1687,0.3603,11697.794,3.852,60.278
23.3,0.26,0.1281,0.1677,0.3361,10911.826,3.593,59.940
27.2,0.30,0.1632,0.1658,0.3043,9879.778,3.253,59.255
31.1,0.34,0.1972,0.1649,0.2862,9289.929,3.059,58.921
35.0,0.39,0.2283,0.1647,0.2779,9022.223,2.971,58.868
38.9,0.43,0.2599,0.1645,0.2709,8794.784,2.896,58.792
42.8,0.47,0.2868,0.1648,0.2704,8778.379,2.891,58.881
46.7,0.51,0.3151,0.1646,0.2681,8703.809,2.866,58.801
50.5,0.56,0.3612,0.1618,0.2492,8090.844,2.664,57.831
54.4,0.60,0.4193,0.1580,0.2258,7329.484,2.413,56.466
58.3,0.64,0.4836,0.1540,0.2044,6635.983,2.185,55.033
62.2,0.68,0.5562,0.1496,0.1841,5978.276,1.969,53.454
66.1,0.73,0.6376,0.1448,0.1652,5363.073,1.766,51.742
70.0,0.77,0.7027,0.1410,0.1501,4870.912,1.604,50.372
73.9,0.81,0.7575,0.1271,0.1364,4428.712,1.458,45.421
77.7,0.86,0.7772,0.1188,0.1308,4246.761,1.398,42.454
81.6,0.90,0.7930,0.1122,0.1263,4101.200,1.351,40.080
85.5,0.94,0.8087,0.1055,0.1218,3955.640,1.303,37.707
89.4,0.98,0.8434,0.0801,0.0935,3035.744,1.000,28.638
93.3,1.03,0.8616,0.0685,0.0816,2650.963,0.873,24.479
97.2,1.07,0.8713,0.0575,0.0706,2290.790,0.754,20.537
101.1,1.11,0.8697,0.0433,0.0553,1796.391,0.592,15.462
105.0,1.16,0.8159,0.0263,0.0372,1207.288,0.397,9.381
108.9,1.20,0.6711,0.0152,0.0271,880.672,0.290,5.427
112.7,1.24,0.5263,0.0041,0.0170,554.055,0.182,1.472
