# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1365,0.0753,219.981,0.162,9.804
1.7,0.04,0.0759,0.1367,0.0778,227.438,0.167,9.813
3.5,0.09,0.1468,0.1369,0.0807,235.641,0.173,9.831
5.3,0.13,0.2127,0.1371,0.0837,244.590,0.180,9.848
7.1,0.17,0.2737,0.1373,0.0868,253.538,0.187,9.862
8.8,0.22,0.3303,0.1373,0.0899,262.486,0.193,9.857
10.6,0.26,0.3830,0.1370,0.0928,271.435,0.199,9.839
12.3,0.30,0.4320,0.1365,0.0957,279.637,0.206,9.799
14.1,0.35,0.4776,0.1357,0.0984,287.840,0.211,9.746
15.9,0.39,0.5201,0.1347,0.1008,294.551,0.217,9.670
17.6,0.43,0.5599,0.1333,0.1030,301.263,0.221,9.568
19.4,0.48,0.5974,0.1315,0.1047,306.483,0.225,9.439
21.1,0.52,0.6325,0.1292,0.1060,310.211,0.228,9.279
22.9,0.56,0.6655,0.1264,0.1068,312.448,0.229,9.074
24.7,0.61,0.6964,0.1229,0.1069,312.448,0.230,8.825
26.4,0.65,0.7254,0.1186,0.1061,310.211,0.228,8.518
28.2,0.69,0.7521,0.1133,0.1042,304.991,0.224,8.136
30.0,0.74,0.7762,0.1071,0.1015,296.789,0.218,7.695
31.7,0.78,0.7978,0.1002,0.0978,285.603,0.210,7.193
33.5,0.82,0.8174,0.0919,0.0924,269.943,0.199,6.601
35.2,0.87,0.8344,0.0835,0.0866,253.538,0.186,5.996
37.0,0.91,0.8487,0.0749,0.0802,234.150,0.172,5.378
38.8,0.95,0.8605,0.0661,0.0731,214.016,0.157,4.746
40.5,0.99,0.8697,0.0571,0.0654,190.899,0.140,4.101
42.3,1.04,0.8749,0.0480,0.0570,166.291,0.122,3.447
44.0,1.08,0.8746,0.0387,0.0479,140.192,0.103,2.780
45.8,1.12,0.8646,0.0293,0.0381,111.109,0.082,2.104
47.6,1.17,0.8333,0.0197,0.0276,80.536,0.059,1.410
49.3,1.21,0.7360,0.0099,0.0163,47.725,0.035,0.712
51.1,1.25,-0.0011,0.0000,0.0043,12.677,0.009,0.000
