# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1376,0.0870,39.522,0.054,2.865
0.9,0.04,0.0672,0.1378,0.0889,40.268,0.055,2.869
1.9,0.09,0.1316,0.1380,0.0909,41.759,0.057,2.874
2.9,0.13,0.1933,0.1381,0.0929,42.505,0.058,2.874
3.8,0.17,0.2521,0.1379,0.0949,43.251,0.059,2.874
4.7,0.22,0.3082,0.1376,0.0968,43.996,0.060,2.865
5.7,0.26,0.3615,0.1371,0.0986,44.742,0.061,2.856
6.7,0.30,0.4120,0.1363,0.1004,45.488,0.062,2.838
7.6,0.35,0.4596,0.1353,0.1021,46.233,0.064,2.816
8.5,0.39,0.5045,0.1339,0.1036,46.979,0.065,2.789
9.5,0.43,0.5466,0.1322,0.1049,47.725,0.065,2.753
10.5,0.48,0.5859,0.1301,0.1059,48.470,0.066,2.709
11.4,0.52,0.6223,0.1276,0.1067,48.470,0.066,2.656
12.3,0.56,0.6558,0.1246,0.1070,49.216,0.067,2.593
13.3,0.61,0.6864,0.1209,0.1069,48.470,0.067,2.518
14.3,0.65,0.7142,0.1164,0.1060,48.470,0.066,2.424
15.2,0.69,0.7389,0.1110,0.1042,47.725,0.065,2.313
16.1,0.74,0.7604,0.1049,0.1016,46.233,0.063,2.184
17.1,0.78,0.7788,0.0978,0.0980,44.742,0.061,2.037
18.1,0.82,0.7944,0.0898,0.0931,42.505,0.058,1.868
19.0,0.87,0.8072,0.0816,0.0876,40.268,0.055,1.699
20.0,0.91,0.8176,0.0732,0.0815,37.285,0.051,1.526
20.9,0.95,0.8256,0.0647,0.0748,34.302,0.047,1.348
21.9,1.00,0.8320,0.0560,0.0671,30.574,0.042,1.165
22.8,1.04,0.8357,0.0471,0.0586,26.845,0.036,0.979
23.8,1.08,0.8345,0.0379,0.0493,22.371,0.031,0.792
24.7,1.13,0.8235,0.0286,0.0391,17.897,0.024,0.596
25.7,1.17,0.7917,0.0192,0.0283,12.677,0.018,0.400
26.6,1.21,0.6941,0.0097,0.0169,7.457,0.011,0.200
27.6,1.26,0.0033,0.0000,0.0051,2.237,0.003,0.000
