# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1127,0.2401,7644.169,3.842,46.964
3.0,0.04,0.0188,0.1132,0.2329,7414.494,3.727,47.151
5.9,0.08,0.0389,0.1136,0.2255,7179.598,3.609,47.325
8.9,0.12,0.0606,0.1139,0.2181,6942.466,3.489,47.471
11.8,0.15,0.0839,0.1142,0.2105,6700.113,3.368,47.587
14.8,0.19,0.1090,0.1144,0.2029,6458.507,3.246,47.672
17.7,0.23,0.1363,0.1145,0.1948,6201.986,3.117,47.703
20.7,0.27,0.1656,0.1144,0.1870,5953.668,2.992,47.685
23.6,0.31,0.1974,0.1143,0.1790,5699.384,2.865,47.614
26.6,0.35,0.2334,0.1139,0.1698,5405.578,2.717,47.449
29.5,0.39,0.2736,0.1133,0.1600,5095.367,2.561,47.191
32.5,0.43,0.3184,0.1124,0.1501,4777.699,2.401,46.818
35.5,0.46,0.3679,0.1112,0.1402,4463.759,2.243,46.328
38.4,0.50,0.4274,0.1095,0.1288,4100.604,2.061,45.634
41.4,0.54,0.4974,0.1074,0.1168,3719.551,1.869,44.736
44.3,0.58,0.5718,0.1046,0.1061,3378.020,1.698,43.593
47.3,0.62,0.6505,0.1012,0.0962,3062.589,1.539,42.147
50.2,0.66,0.7302,0.0966,0.0870,2768.038,1.391,40.252
53.2,0.70,0.7983,0.0890,0.0776,2470.504,1.241,37.089
56.1,0.73,0.8295,0.0815,0.0722,2298.247,1.155,33.962
59.1,0.77,0.8474,0.0742,0.0677,2155.818,1.083,30.920
62.0,0.81,0.8635,0.0668,0.0628,1999.221,1.005,27.828
65.0,0.85,0.8771,0.0592,0.0574,1828.456,0.919,24.670
68.0,0.89,0.8879,0.0515,0.0515,1641.285,0.825,21.445
70.9,0.93,0.8939,0.0436,0.0452,1439.201,0.723,18.144
73.9,0.97,0.8920,0.0355,0.0384,1222.948,0.615,14.773
76.8,1.01,0.8698,0.0271,0.0314,998.492,0.502,11.307
79.8,1.04,0.7943,0.0184,0.0242,768.817,0.387,7.660
82.7,1.08,0.6052,0.0095,0.0170,541.378,0.272,3.959
85.7,1.12,0.0007,0.0000,0.0100,317.668,0.160,0.004
