# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1122,0.0490,507.076,0.404,22.904
1.6,0.03,0.0697,0.1122,0.0502,520.499,0.414,22.904
3.2,0.06,0.1358,0.1122,0.0515,533.921,0.425,22.899
4.7,0.09,0.1984,0.1122,0.0528,547.344,0.436,22.891
6.3,0.12,0.2576,0.1121,0.0542,561.512,0.447,22.864
7.9,0.16,0.3134,0.1119,0.0556,576.426,0.459,22.824
9.5,0.19,0.3659,0.1115,0.0570,590.594,0.470,22.762
11.1,0.22,0.4152,0.1111,0.0583,604.763,0.481,22.659
12.7,0.25,0.4613,0.1103,0.0596,618.185,0.492,22.517
14.3,0.28,0.5045,0.1093,0.0608,630.116,0.501,22.308
15.8,0.31,0.5447,0.1079,0.0617,639.810,0.509,22.019
17.4,0.34,0.5821,0.1060,0.0624,647.267,0.515,21.636
19.0,0.37,0.6168,0.1036,0.0628,650.996,0.518,21.147
20.6,0.40,0.6488,0.1006,0.0628,650.996,0.518,20.537
22.2,0.44,0.6783,0.0969,0.0623,645.776,0.514,19.772
23.7,0.47,0.7058,0.0919,0.0608,630.116,0.502,18.745
25.3,0.50,0.7305,0.0862,0.0588,609.237,0.485,17.584
26.9,0.53,0.7523,0.0804,0.0566,586.120,0.467,16.396
28.5,0.56,0.7715,0.0744,0.0541,560.766,0.446,15.186
30.1,0.59,0.7877,0.0683,0.0514,532.430,0.424,13.945
31.7,0.62,0.8010,0.0621,0.0483,501.110,0.399,12.677
33.2,0.65,0.8114,0.0558,0.0450,466.062,0.371,11.379
34.8,0.69,0.8188,0.0493,0.0412,427.286,0.340,10.053
36.4,0.72,0.8225,0.0426,0.0371,384.781,0.306,8.696
38.0,0.75,0.8204,0.0359,0.0327,338.548,0.270,7.317
39.6,0.78,0.8093,0.0289,0.0278,288.586,0.230,5.898
41.1,0.81,0.7795,0.0218,0.0227,234.895,0.187,4.457
42.7,0.84,0.7094,0.0147,0.0174,180.459,0.143,2.994
44.3,0.87,0.5396,0.0074,0.0119,123.786,0.098,1.508
45.9,0.90,-0.0012,0.0000,0.0064,66.367,0.053,0.000
