# V     J        eta_p      CT         CP         P         Q         T
0.0,    0.00,    0.0000,    0.0950,    0.0344,    752.411,    0.719,    37.872
1.1,    0.02,    0.0558,    0.0931,    0.0335,    731.532,    0.698,    37.112
2.2,    0.04,    0.1117,    0.0911,    0.0327,    714.380,    0.682,    36.302
3.3,    0.06,    0.1670,    0.0889,    0.0320,    699.466,    0.668,    35.448
4.4,    0.08,    0.2209,    0.0867,    0.0315,    687.535,    0.656,    34.545
5.5,    0.10,    0.2729,    0.0843,    0.0310,    676.350,    0.646,    33.602
6.6,    0.12,    0.3227,    0.0818,    0.0305,    666.656,    0.636,    32.610
7.7,    0.14,    0.3701,    0.0792,    0.0300,    656.216,    0.627,    31.578
8.8,    0.16,    0.4148,    0.0765,    0.0296,    646.522,    0.617,    30.501
9.9,    0.18,    0.4568,    0.0737,    0.0291,    636.082,    0.608,    29.385
11.0,    0.20,    0.4959,    0.0708,    0.0286,    625.642,    0.597,    28.228
12.1,    0.22,    0.5323,    0.0679,    0.0281,    614.457,    0.587,    27.041
13.2,    0.24,    0.5664,    0.0648,    0.0275,    601.034,    0.574,    25.817
14.3,    0.26,    0.5982,    0.0616,    0.0268,    586.120,    0.560,    24.554
15.4,    0.28,    0.6278,    0.0584,    0.0261,    570.460,    0.544,    23.260
16.5,    0.30,    0.6550,    0.0550,    0.0253,    551.818,    0.527,    21.930
17.6,    0.32,    0.6798,    0.0516,    0.0243,    531.684,    0.508,    20.560
18.7,    0.34,    0.7023,    0.0481,    0.0233,    510.059,    0.487,    19.158
19.8,    0.36,    0.7220,    0.0445,    0.0222,    485.451,    0.464,    17.726
20.9,    0.38,    0.7386,    0.0408,    0.0210,    460.097,    0.439,    16.263
22.0,    0.40,    0.7519,    0.0370,    0.0197,    431.760,    0.412,    14.755
23.1,    0.42,    0.7614,    0.0332,    0.0184,    401.187,    0.383,    13.225
24.2,    0.44,    0.7655,    0.0293,    0.0169,    368.376,    0.352,    11.668
25.3,    0.46,    0.7626,    0.0253,    0.0153,    334.074,    0.319,    10.089
26.4,    0.48,    0.7489,    0.0213,    0.0137,    298.280,    0.285,    8.478
27.5,    0.50,    0.7178,    0.0172,    0.0120,    261.741,    0.250,    6.837
28.6,    0.52,    0.6610,    0.0130,    0.0102,    222.964,    0.213,    5.160
29.7,    0.54,    0.5595,    0.0087,    0.0084,    183.442,    0.175,    3.461
30.8,    0.56,    0.3706,    0.0043,    0.0066,    143.174,    0.137,    1.726
31.9,    0.58,    -0.0089,    -0.0001,    0.0048,    103.652,    0.099,    -0.027
