# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0931,0.0361,79.790,0.380,11.281
0.5,0.03,0.0699,0.0929,0.0370,81.281,0.389,11.250
1.0,0.06,0.1361,0.0926,0.0378,83.518,0.398,11.210
1.5,0.08,0.1988,0.0921,0.0387,85.010,0.407,11.152
2.0,0.11,0.2580,0.0914,0.0394,86.501,0.415,11.063
2.5,0.14,0.3139,0.0904,0.0400,87.993,0.422,10.943
3.0,0.17,0.3665,0.0890,0.0406,89.484,0.427,10.782
3.5,0.19,0.4158,0.0874,0.0409,90.230,0.431,10.587
4.1,0.22,0.4619,0.0854,0.0412,90.975,0.433,10.347
4.6,0.25,0.5047,0.0832,0.0413,90.975,0.434,10.071
5.1,0.28,0.5444,0.0806,0.0412,90.975,0.434,9.764
5.6,0.31,0.5812,0.0778,0.0410,90.230,0.431,9.426
6.1,0.33,0.6149,0.0748,0.0406,89.484,0.428,9.061
6.6,0.36,0.6456,0.0716,0.0401,88.738,0.422,8.674
7.1,0.39,0.6731,0.0682,0.0394,87.247,0.415,8.256
7.6,0.42,0.6979,0.0644,0.0385,85.010,0.406,7.802
8.1,0.45,0.7197,0.0604,0.0374,82.027,0.393,7.313
8.6,0.47,0.7383,0.0563,0.0360,79.790,0.379,6.815
9.1,0.50,0.7540,0.0521,0.0346,76.061,0.364,6.303
9.6,0.53,0.7672,0.0477,0.0329,72.333,0.346,5.783
10.1,0.56,0.7781,0.0433,0.0310,68.604,0.326,5.249
10.6,0.58,0.7852,0.0389,0.0289,63.384,0.304,4.706
11.1,0.61,0.7886,0.0343,0.0266,58.910,0.280,4.150
11.7,0.64,0.7891,0.0296,0.0240,52.945,0.253,3.585
12.2,0.67,0.7847,0.0249,0.0212,46.979,0.223,3.011
12.7,0.70,0.7706,0.0200,0.0181,39.522,0.190,2.429
13.2,0.72,0.7395,0.0151,0.0148,32.811,0.156,1.833
13.7,0.75,0.6763,0.0101,0.0113,24.608,0.119,1.228
14.2,0.78,0.5259,0.0051,0.0075,16.405,0.079,0.618
14.7,0.81,-0.0018,0.0000,0.0046,10.440,0.048,0.000
