# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1365,0.2489,4332.516,2.433,36.667
2.5,0.04,0.0225,0.1369,0.2411,4196.053,2.357,36.773
5.1,0.08,0.0466,0.1372,0.2329,4052.879,2.277,36.862
7.7,0.12,0.0727,0.1374,0.2245,3906.722,2.194,36.929
10.2,0.16,0.1010,0.1376,0.2156,3753.107,2.108,36.965
12.8,0.20,0.1317,0.1376,0.2067,3597.256,2.021,36.969
15.4,0.24,0.1654,0.1374,0.1973,3432.457,1.928,36.929
17.9,0.28,0.2023,0.1371,0.1877,3266.165,1.835,36.836
20.5,0.32,0.2430,0.1365,0.1778,3093.909,1.738,36.671
23.1,0.36,0.2879,0.1356,0.1677,2917.924,1.639,36.435
25.6,0.40,0.3378,0.1344,0.1574,2738.956,1.539,36.102
28.2,0.44,0.3929,0.1327,0.1470,2558.496,1.437,35.661
30.8,0.47,0.4537,0.1305,0.1366,2377.291,1.335,35.074
33.3,0.51,0.5198,0.1277,0.1263,2198.323,1.235,34.305
35.9,0.55,0.5895,0.1238,0.1164,2024.575,1.137,33.273
38.4,0.59,0.6581,0.1186,0.1069,1861.267,1.045,31.867
41.0,0.63,0.7179,0.1122,0.0989,1721.821,0.967,30.150
43.5,0.67,0.7645,0.1050,0.0923,1606.983,0.903,28.202
46.1,0.71,0.7993,0.0971,0.0865,1504.822,0.845,26.080
48.7,0.75,0.8244,0.0888,0.0810,1409.373,0.792,23.865
51.2,0.79,0.8437,0.0808,0.0757,1318.397,0.740,21.698
53.8,0.83,0.8609,0.0725,0.0700,1217.728,0.684,19.479
56.4,0.87,0.8762,0.0640,0.0636,1105.873,0.621,17.197
58.9,0.91,0.8890,0.0554,0.0567,986.561,0.554,14.884
61.5,0.95,0.8984,0.0466,0.0493,858.301,0.482,12.535
64.1,0.99,0.9030,0.0377,0.0413,719.600,0.404,10.142
66.6,1.03,0.8976,0.0286,0.0327,569.715,0.320,7.673
69.2,1.07,0.8623,0.0192,0.0238,413.863,0.233,5.160
71.7,1.11,0.7276,0.0097,0.0148,256.521,0.144,2.607
74.3,1.15,-0.0041,0.0000,0.0060,105.144,0.059,-0.004
