# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1111,0.0550,4.474,0.020,0.921
0.3,0.03,0.0681,0.1111,0.0562,4.474,0.021,0.921
0.6,0.07,0.1333,0.1111,0.0574,4.474,0.021,0.921
1.0,0.10,0.1956,0.1110,0.0586,4.474,0.022,0.921
1.3,0.14,0.2551,0.1109,0.0599,4.474,0.022,0.921
1.6,0.17,0.3115,0.1108,0.0612,4.474,0.023,0.921
1.9,0.21,0.3649,0.1105,0.0626,4.474,0.023,0.916
2.2,0.24,0.4152,0.1102,0.0639,5.220,0.024,0.916
2.5,0.28,0.4628,0.1095,0.0652,5.220,0.024,0.907
2.9,0.31,0.5076,0.1083,0.0661,5.220,0.024,0.899
3.2,0.34,0.5495,0.1065,0.0668,5.220,0.025,0.885
3.5,0.38,0.5885,0.1041,0.0670,5.220,0.025,0.863
3.8,0.41,0.6241,0.1011,0.0669,5.220,0.025,0.841
4.2,0.45,0.6564,0.0976,0.0666,5.220,0.025,0.810
4.5,0.48,0.6856,0.0935,0.0658,5.220,0.024,0.774
4.8,0.52,0.7112,0.0891,0.0647,5.220,0.024,0.738
5.1,0.55,0.7333,0.0841,0.0632,5.220,0.023,0.698
5.5,0.59,0.7520,0.0785,0.0611,4.474,0.023,0.654
5.8,0.62,0.7674,0.0727,0.0587,4.474,0.022,0.605
6.1,0.65,0.7797,0.0667,0.0560,4.474,0.021,0.552
6.4,0.69,0.7892,0.0606,0.0529,3.728,0.020,0.503
6.8,0.72,0.7965,0.0545,0.0494,3.728,0.018,0.454
7.1,0.76,0.8020,0.0481,0.0455,3.728,0.017,0.400
7.4,0.79,0.8049,0.0416,0.0409,2.983,0.015,0.347
7.7,0.83,0.8048,0.0350,0.0359,2.983,0.013,0.289
8.0,0.86,0.7998,0.0282,0.0303,2.237,0.011,0.236
8.3,0.90,0.7816,0.0212,0.0243,2.237,0.009,0.178
8.7,0.93,0.7372,0.0143,0.0180,1.491,0.007,0.120
9.0,0.96,0.6158,0.0072,0.0112,0.746,0.004,0.058
9.3,1.00,0.0003,0.0000,0.0043,0.000,0.002,0.000
