# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1256,0.0722,576.426,0.500,21.534
1.3,0.03,0.0487,0.1246,0.0705,563.003,0.489,21.369
2.5,0.06,0.0989,0.1235,0.0688,549.581,0.477,21.174
3.8,0.08,0.1503,0.1222,0.0672,536.158,0.466,20.951
5.1,0.11,0.2027,0.1207,0.0656,524.227,0.455,20.693
6.4,0.14,0.2558,0.1190,0.0641,511.550,0.444,20.395
7.7,0.17,0.3092,0.1169,0.0625,498.873,0.433,20.048
9.0,0.19,0.3624,0.1146,0.0610,486.942,0.423,19.652
10.3,0.22,0.4147,0.1119,0.0595,475.011,0.412,19.194
11.5,0.25,0.4652,0.1088,0.0580,463.080,0.402,18.647
12.8,0.28,0.5130,0.1051,0.0565,451.148,0.391,18.024
14.1,0.30,0.5561,0.1011,0.0551,439.963,0.382,17.339
15.4,0.33,0.5944,0.0968,0.0539,430.269,0.373,16.605
16.7,0.36,0.6285,0.0923,0.0526,419.829,0.364,15.822
18.0,0.39,0.6593,0.0875,0.0512,408.644,0.355,14.995
19.2,0.41,0.6872,0.0825,0.0496,395.967,0.344,14.150
20.5,0.44,0.7126,0.0775,0.0479,382.544,0.332,13.282
21.8,0.47,0.7357,0.0722,0.0460,366.884,0.319,12.379
23.1,0.50,0.7566,0.0668,0.0438,349.733,0.303,11.445
24.4,0.52,0.7747,0.0612,0.0414,330.345,0.287,10.493
25.7,0.55,0.7901,0.0555,0.0387,309.465,0.268,9.524
27.0,0.58,0.8025,0.0498,0.0359,286.349,0.249,8.541
28.2,0.61,0.8106,0.0440,0.0329,262.486,0.228,7.535
29.5,0.63,0.8143,0.0380,0.0295,235.641,0.205,6.512
30.8,0.66,0.8114,0.0319,0.0260,207.305,0.180,5.467
32.1,0.69,0.7979,0.0257,0.0222,176.731,0.154,4.404
33.3,0.72,0.7651,0.0194,0.0182,145.411,0.126,3.327
34.6,0.74,0.6892,0.0130,0.0141,111.855,0.097,2.233
35.9,0.77,0.5046,0.0066,0.0100,79.790,0.069,1.125
37.2,0.80,-0.0006,0.0000,0.0062,49.962,0.043,0.000
