# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1869,    0.2045,    3764.293,    5.135,    74.913
1.6,    0.03,    0.0325,    0.1867,    0.1973,    3630.813,    4.953,    74.832
3.1,    0.07,    0.0674,    0.1864,    0.1898,    3493.604,    4.766,    74.708
4.7,    0.10,    0.1051,    0.1860,    0.1821,    3351.921,    4.573,    74.526
6.3,    0.14,    0.1460,    0.1853,    0.1742,    3205.764,    4.373,    74.276
7.9,    0.17,    0.1907,    0.1845,    0.1659,    3054.387,    4.167,    73.947
9.4,    0.21,    0.2396,    0.1834,    0.1575,    2900.027,    3.956,    73.507
11.0,    0.24,    0.2931,    0.1818,    0.1489,    2741.193,    3.739,    72.849
12.6,    0.27,    0.3509,    0.1792,    0.1401,    2579.376,    3.519,    71.799
14.2,    0.31,    0.4124,    0.1755,    0.1314,    2418.305,    3.299,    70.331
15.7,    0.34,    0.4747,    0.1709,    0.1235,    2272.893,    3.101,    68.489
17.3,    0.38,    0.5344,    0.1654,    0.1168,    2149.853,    2.933,    66.296
18.9,    0.41,    0.5879,    0.1582,    0.1108,    2039.489,    2.782,    63.414
20.5,    0.45,    0.6316,    0.1500,    0.1059,    1949.259,    2.659,    60.104
22.0,    0.48,    0.6644,    0.1421,    0.1027,    1890.349,    2.579,    56.937
23.6,    0.51,    0.6938,    0.1340,    0.0994,    1829.202,    2.495,    53.703
25.2,    0.55,    0.7211,    0.1257,    0.0957,    1760.597,    2.402,    50.376
26.8,    0.58,    0.7462,    0.1172,    0.0916,    1686.027,    2.300,    46.978
28.3,    0.62,    0.7692,    0.1085,    0.0871,    1602.509,    2.186,    43.477
30.0,    0.65,    0.7902,    0.0996,    0.0821,    1511.534,    2.062,    39.901
31.5,    0.69,    0.8088,    0.0904,    0.0767,    1412.356,    1.926,    36.249
33.1,    0.72,    0.8250,    0.0811,    0.0708,    1304.229,    1.779,    32.517
34.6,    0.75,    0.8376,    0.0716,    0.0645,    1187.900,    1.620,    28.695
36.3,    0.79,    0.8440,    0.0619,    0.0579,    1064.859,    1.453,    24.803
37.8,    0.82,    0.8432,    0.0520,    0.0508,    934.362,    1.274,    20.835
39.4,    0.86,    0.8278,    0.0418,    0.0433,    797.899,    1.088,    16.761
40.9,    0.89,    0.7815,    0.0315,    0.0360,    662.181,    0.904,    12.637
42.6,    0.93,    0.6791,    0.0210,    0.0286,    527.210,    0.719,    8.412
44.1,    0.96,    0.4734,    0.0105,    0.0213,    392.238,    0.535,    4.212
45.7,    0.99,    -0.0034,    0.0000,    0.0140,    258.012,    0.351,    -0.018
