# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1142,    0.0648,    11946.858,    8.776,    225.654
2.5,    0.03,    0.0475,    0.1141,    0.0654,    12063.187,    8.861,    225.516
5.1,    0.05,    0.0940,    0.1140,    0.0661,    12181.007,    8.948,    225.351
7.6,    0.08,    0.1395,    0.1139,    0.0667,    12307.776,    9.041,    225.187
10.1,    0.11,    0.1838,    0.1138,    0.0675,    12439.020,    9.137,    224.973
12.7,    0.14,    0.2270,    0.1137,    0.0682,    12574.737,    9.237,    224.724
15.2,    0.16,    0.2691,    0.1135,    0.0689,    12711.946,    9.338,    224.435
17.8,    0.19,    0.3101,    0.1134,    0.0697,    12855.866,    9.443,    224.128
20.3,    0.22,    0.3498,    0.1132,    0.0705,    13001.277,    9.550,    223.763
22.9,    0.25,    0.3882,    0.1129,    0.0713,    13148.180,    9.658,    223.238
25.4,    0.27,    0.4252,    0.1118,    0.0716,    13199.633,    9.696,    220.921
27.9,    0.30,    0.4609,    0.1098,    0.0714,    13161.603,    9.668,    217.060
30.5,    0.33,    0.4953,    0.1071,    0.0707,    13034.088,    9.574,    211.762
33.0,    0.35,    0.5282,    0.1039,    0.0697,    12843.935,    9.434,    205.374
35.6,    0.38,    0.5570,    0.1001,    0.0686,    12641.104,    9.285,    197.933
38.1,    0.41,    0.5860,    0.0958,    0.0668,    12316.725,    9.047,    189.370
40.6,    0.44,    0.6121,    0.0913,    0.0650,    11982.651,    8.802,    180.433
43.2,    0.46,    0.6382,    0.0861,    0.0624,    11514.352,    8.458,    170.144
45.7,    0.49,    0.6612,    0.0798,    0.0592,    10912.572,    8.016,    157.783
48.3,    0.52,    0.6819,    0.0733,    0.0556,    10259.339,    7.536,    144.928
50.8,    0.54,    0.7000,    0.0667,    0.0519,    9565.838,    7.027,    131.779
53.4,    0.57,    0.7155,    0.0599,    0.0479,    8827.595,    6.484,    118.376
55.9,    0.60,    0.7271,    0.0529,    0.0436,    8040.882,    5.906,    104.595
58.4,    0.63,    0.7334,    0.0458,    0.0391,    7214.646,    5.300,    90.548
61.0,    0.65,    0.7250,    0.0387,    0.0349,    6433.153,    4.726,    76.492
63.5,    0.68,    0.6960,    0.0316,    0.0309,    5691.927,    4.181,    62.373
66.1,    0.71,    0.6430,    0.0241,    0.0265,    4889.554,    3.592,    47.596
68.6,    0.74,    0.5521,    0.0165,    0.0220,    4056.607,    2.980,    32.650
71.1,    0.76,    0.3806,    0.0086,    0.0172,    3165.496,    2.325,    16.939
73.7,    0.79,    -0.0099,    -0.0002,    0.0122,    2251.268,    1.654,    -0.302
