# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1064,0.0638,3705.383,4.423,101.335
1.7,0.03,0.0478,0.1062,0.0629,3649.455,4.356,101.104
3.4,0.06,0.0968,0.1059,0.0619,3590.545,4.286,100.801
5.2,0.08,0.1472,0.1055,0.0608,3528.652,4.212,100.410
6.9,0.11,0.1989,0.1049,0.0597,3464.522,4.136,99.903
8.6,0.14,0.2517,0.1042,0.0586,3398.900,4.057,99.209
10.3,0.17,0.3052,0.1032,0.0574,3330.296,3.975,98.261
12.1,0.20,0.3592,0.1019,0.0562,3258.708,3.890,96.993
13.8,0.23,0.4127,0.1001,0.0549,3186.376,3.804,95.339
15.5,0.25,0.4647,0.0980,0.0537,3117.025,3.721,93.337
17.3,0.28,0.5142,0.0955,0.0525,3048.421,3.639,90.908
19.0,0.31,0.5606,0.0925,0.0514,2979.817,3.557,88.075
20.7,0.34,0.6033,0.0892,0.0502,2912.704,3.477,84.934
22.4,0.37,0.6424,0.0856,0.0490,2842.608,3.393,81.469
24.1,0.40,0.6781,0.0816,0.0477,2765.801,3.301,77.684
25.9,0.42,0.7102,0.0773,0.0462,2680.791,3.200,73.618
27.6,0.45,0.7390,0.0727,0.0445,2583.850,3.084,69.214
29.3,0.48,0.7646,0.0678,0.0426,2472.741,2.952,64.504
31.0,0.51,0.7872,0.0627,0.0406,2354.174,2.810,59.704
32.8,0.54,0.8075,0.0575,0.0383,2222.931,2.653,54.784
34.5,0.57,0.8257,0.0523,0.0358,2079.011,2.482,49.780
36.2,0.59,0.8415,0.0469,0.0331,1921.669,2.293,44.651
38.0,0.62,0.8541,0.0414,0.0302,1750.158,2.089,39.411
39.7,0.65,0.8624,0.0358,0.0270,1566.715,1.870,34.073
41.4,0.68,0.8644,0.0301,0.0236,1370.596,1.636,28.624
43.1,0.71,0.8562,0.0243,0.0200,1162.546,1.387,23.086
44.8,0.74,0.8305,0.0183,0.0162,943.310,1.126,17.468
46.5,0.76,0.7706,0.0123,0.0122,709.906,0.847,11.752
48.3,0.79,0.6183,0.0062,0.0080,463.080,0.553,5.929
50.0,0.82,-0.0008,0.0000,0.0038,222.219,0.265,-0.004
