# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1151,0.0602,8727.671,6.945,193.818
2.4,0.03,0.0515,0.1151,0.0610,8839.526,7.034,193.934
4.7,0.05,0.1018,0.1152,0.0618,8959.584,7.130,194.058
7.1,0.08,0.1506,0.1153,0.0627,9090.827,7.235,194.192
9.4,0.11,0.1980,0.1154,0.0636,9225.053,7.341,194.325
11.8,0.14,0.2440,0.1154,0.0645,9360.770,7.449,194.441
14.1,0.16,0.2885,0.1155,0.0655,9506.182,7.565,194.552
16.5,0.19,0.3314,0.1156,0.0666,9660.542,7.687,194.654
18.8,0.22,0.3728,0.1156,0.0677,9814.902,7.810,194.663
21.1,0.25,0.4127,0.1144,0.0681,9873.066,7.857,192.706
23.5,0.27,0.4514,0.1126,0.0681,9872.321,7.856,189.650
25.8,0.30,0.4889,0.1102,0.0677,9811.173,7.807,185.580
28.2,0.33,0.5267,0.1071,0.0666,9653.831,7.683,180.335
30.5,0.35,0.5647,0.1033,0.0649,9407.750,7.486,173.934
32.9,0.38,0.6015,0.0989,0.0628,9111.707,7.251,166.595
35.2,0.41,0.6349,0.0936,0.0604,8755.262,6.967,157.707
37.6,0.44,0.6655,0.0880,0.0577,8371.972,6.662,148.197
40.0,0.46,0.6926,0.0825,0.0552,8011.799,6.376,138.931
42.3,0.49,0.7161,0.0768,0.0527,7641.932,6.082,129.390
44.7,0.52,0.7349,0.0712,0.0502,7283.996,5.796,119.906
47.0,0.55,0.7516,0.0654,0.0475,6884.301,5.478,110.102
49.4,0.57,0.7680,0.0589,0.0440,6375.734,5.074,99.235
51.7,0.60,0.7836,0.0519,0.0398,5770.971,4.592,87.483
54.0,0.63,0.7956,0.0446,0.0352,5107.298,4.065,75.193
56.4,0.65,0.8003,0.0374,0.0306,4442.880,3.535,63.049
58.7,0.68,0.7866,0.0303,0.0263,3809.035,3.031,50.999
61.1,0.71,0.7485,0.0229,0.0217,3146.108,2.504,38.548
63.4,0.74,0.6699,0.0155,0.0170,2470.504,1.966,26.093
65.8,0.76,0.4884,0.0077,0.0121,1751.649,1.394,13.002
68.1,0.79,-0.0162,-0.0002,0.0078,1124.515,0.895,-0.267
