# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1028,0.0418,277.400,0.176,13.425
1.2,0.02,0.0556,0.1013,0.0413,273.672,0.174,13.233
2.3,0.05,0.1108,0.0997,0.0408,270.689,0.173,13.020
3.4,0.07,0.1650,0.0979,0.0404,267.706,0.171,12.784
4.6,0.09,0.2181,0.0959,0.0399,264.723,0.169,12.526
5.8,0.11,0.2696,0.0937,0.0394,261.741,0.167,12.242
6.9,0.14,0.3194,0.0914,0.0390,258.758,0.165,11.935
8.0,0.16,0.3670,0.0888,0.0384,255.029,0.162,11.601
9.2,0.18,0.4122,0.0861,0.0379,251.301,0.160,11.241
10.4,0.20,0.4546,0.0831,0.0373,247.572,0.158,10.849
11.5,0.23,0.4942,0.0799,0.0367,243.098,0.155,10.427
12.7,0.25,0.5305,0.0765,0.0360,238.624,0.152,9.982
13.8,0.27,0.5639,0.0730,0.0352,233.404,0.149,9.528
15.0,0.29,0.5950,0.0694,0.0344,228.184,0.145,9.061
16.1,0.32,0.6235,0.0657,0.0335,222.219,0.141,8.585
17.3,0.34,0.6497,0.0620,0.0325,215.507,0.137,8.091
18.5,0.36,0.6733,0.0581,0.0313,208.050,0.132,7.589
19.6,0.39,0.6943,0.0541,0.0301,199.102,0.127,7.068
20.7,0.41,0.7127,0.0501,0.0287,190.153,0.121,6.539
21.9,0.43,0.7283,0.0459,0.0272,180.459,0.115,5.992
23.1,0.45,0.7405,0.0416,0.0255,169.274,0.108,5.436
24.2,0.48,0.7484,0.0373,0.0237,157.343,0.100,4.871
25.3,0.50,0.7524,0.0329,0.0218,144.666,0.092,4.293
26.5,0.52,0.7511,0.0283,0.0197,130.497,0.083,3.701
27.7,0.54,0.7416,0.0237,0.0174,115.583,0.074,3.096
28.8,0.57,0.7170,0.0190,0.0151,99.924,0.064,2.487
30.0,0.59,0.6685,0.0143,0.0126,83.518,0.053,1.868
31.1,0.61,0.5785,0.0096,0.0102,67.113,0.043,1.250
32.3,0.64,0.3994,0.0048,0.0076,50.708,0.032,0.627
33.4,0.66,-0.0054,0.0000,0.0052,34.302,0.022,-0.004
