# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1082,0.0543,853.826,0.408,25.110
1.5,0.02,0.0463,0.1067,0.0521,819.524,0.391,24.768
3.1,0.05,0.0950,0.1050,0.0501,787.459,0.376,24.372
4.6,0.07,0.1456,0.1031,0.0481,756.140,0.361,23.931
6.1,0.09,0.1977,0.1010,0.0463,727.803,0.347,23.442
7.7,0.11,0.2504,0.0986,0.0446,701.704,0.335,22.899
9.2,0.14,0.3029,0.0961,0.0431,677.841,0.324,22.308
10.7,0.16,0.3542,0.0933,0.0418,656.962,0.314,21.663
12.3,0.18,0.4033,0.0903,0.0406,638.319,0.305,20.969
13.8,0.20,0.4495,0.0871,0.0395,621.168,0.297,20.226
15.3,0.23,0.4921,0.0837,0.0385,605.508,0.289,19.430
16.9,0.25,0.5304,0.0801,0.0376,591.340,0.282,18.594
18.4,0.27,0.5650,0.0764,0.0368,577.917,0.276,17.744
19.9,0.29,0.5973,0.0727,0.0358,563.749,0.269,16.877
21.5,0.32,0.6274,0.0688,0.0348,547.344,0.261,15.982
23.0,0.34,0.6552,0.0649,0.0336,529.447,0.253,15.066
24.5,0.36,0.6811,0.0608,0.0324,509.313,0.243,14.128
26.1,0.39,0.7046,0.0567,0.0310,486.942,0.233,13.162
27.6,0.41,0.7256,0.0525,0.0295,463.825,0.221,12.179
29.1,0.43,0.7439,0.0481,0.0278,437.726,0.209,11.174
30.7,0.45,0.7593,0.0437,0.0261,410.135,0.196,10.146
32.2,0.48,0.7707,0.0392,0.0242,380.307,0.182,9.097
33.8,0.50,0.7785,0.0346,0.0221,348.242,0.166,8.029
35.3,0.52,0.7811,0.0298,0.0199,313.194,0.149,6.930
36.8,0.54,0.7756,0.0250,0.0175,275.909,0.132,5.809
38.4,0.57,0.7553,0.0201,0.0151,237.878,0.113,4.680
39.9,0.59,0.7115,0.0152,0.0126,198.356,0.095,3.532
41.4,0.61,0.6263,0.0102,0.0100,157.343,0.075,2.375
43.0,0.63,0.4473,0.0051,0.0073,114.838,0.055,1.197
44.5,0.66,-0.0071,-0.0001,0.0047,73.824,0.035,-0.013
