# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0982,0.0739,1772.529,3.385,55.665
1.1,0.03,0.0360,0.0975,0.0696,1668.876,3.187,55.247
2.2,0.05,0.0759,0.0965,0.0652,1565.224,2.990,54.704
3.3,0.08,0.1200,0.0953,0.0612,1467.537,2.803,54.037
4.3,0.10,0.1679,0.0939,0.0574,1378.053,2.632,53.241
5.4,0.13,0.2191,0.0923,0.0540,1296.772,2.476,52.316
6.5,0.15,0.2730,0.0904,0.0510,1223.693,2.338,51.266
7.6,0.18,0.3287,0.0883,0.0483,1158.072,2.212,50.074
8.7,0.21,0.3851,0.0860,0.0458,1099.907,2.101,48.744
9.8,0.23,0.4411,0.0834,0.0437,1047.708,2.002,47.280
10.9,0.26,0.4955,0.0806,0.0417,1001.475,1.913,45.692
11.9,0.28,0.5472,0.0776,0.0400,960.461,1.834,43.975
13.1,0.31,0.5952,0.0743,0.0384,922.431,1.762,42.125
14.1,0.33,0.6386,0.0709,0.0370,888.129,1.696,40.163
15.2,0.36,0.6771,0.0672,0.0357,855.318,1.634,38.090
16.3,0.38,0.7100,0.0633,0.0343,823.253,1.572,35.870
17.4,0.41,0.7371,0.0593,0.0330,792.679,1.514,33.615
18.5,0.44,0.7610,0.0553,0.0317,759.868,1.452,31.324
19.5,0.46,0.7826,0.0511,0.0302,724.075,1.383,28.976
20.7,0.49,0.8018,0.0469,0.0285,683.807,1.306,26.569
21.7,0.51,0.8184,0.0425,0.0267,639.810,1.222,24.109
22.8,0.54,0.8314,0.0381,0.0247,592.831,1.132,21.601
23.9,0.56,0.8405,0.0336,0.0226,541.378,1.034,19.047
25.0,0.59,0.8448,0.0290,0.0203,486.196,0.929,16.445
26.1,0.62,0.8421,0.0243,0.0178,426.540,0.815,13.785
27.1,0.64,0.8240,0.0195,0.0152,365.393,0.697,11.081
28.3,0.67,0.7839,0.0147,0.0126,301.263,0.575,8.358
29.3,0.69,0.7060,0.0099,0.0097,232.658,0.444,5.591
30.4,0.72,0.5343,0.0049,0.0067,159.580,0.305,2.802
31.5,0.74,-0.0002,0.0000,0.0040,96.941,0.185,0.000
