# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1111,0.0441,99.924,0.318,11.699
0.6,0.03,0.0673,0.1103,0.0449,101.415,0.324,11.614
1.2,0.05,0.1310,0.1093,0.0457,103.652,0.329,11.508
1.8,0.08,0.1914,0.1080,0.0464,105.144,0.334,11.374
2.4,0.11,0.2485,0.1065,0.0469,106.635,0.339,11.210
3.0,0.14,0.3023,0.1047,0.0474,107.381,0.342,11.023
3.5,0.16,0.3530,0.1027,0.0478,108.126,0.345,10.809
4.1,0.19,0.4007,0.1004,0.0480,108.872,0.346,10.569
4.7,0.22,0.4455,0.0979,0.0481,108.872,0.347,10.307
5.3,0.25,0.4874,0.0952,0.0481,108.872,0.347,10.022
5.9,0.27,0.5267,0.0922,0.0479,108.872,0.346,9.710
6.5,0.30,0.5633,0.0890,0.0476,108.126,0.343,9.372
7.1,0.33,0.5972,0.0856,0.0471,106.635,0.340,9.012
7.6,0.36,0.6285,0.0819,0.0463,105.144,0.334,8.616
8.3,0.38,0.6576,0.0776,0.0452,102.161,0.326,8.167
8.9,0.41,0.6840,0.0732,0.0439,99.178,0.317,7.700
9.4,0.44,0.7074,0.0686,0.0425,96.195,0.307,7.224
10.0,0.47,0.7282,0.0640,0.0409,92.467,0.295,6.735
10.6,0.49,0.7469,0.0592,0.0391,88.738,0.282,6.236
11.2,0.52,0.7630,0.0544,0.0371,84.264,0.267,5.725
11.8,0.55,0.7759,0.0494,0.0349,79.044,0.252,5.200
12.4,0.57,0.7840,0.0443,0.0325,73.824,0.234,4.666
13.0,0.60,0.7891,0.0391,0.0299,67.859,0.215,4.119
13.5,0.63,0.7908,0.0338,0.0269,61.147,0.194,3.563
14.1,0.66,0.7861,0.0284,0.0238,53.690,0.171,2.994
14.8,0.68,0.7693,0.0229,0.0204,46.233,0.147,2.415
15.3,0.71,0.7328,0.0173,0.0168,38.031,0.121,1.824
15.9,0.74,0.6581,0.0116,0.0130,29.828,0.094,1.223
16.5,0.77,0.4911,0.0058,0.0091,20.880,0.066,0.614
17.1,0.79,-0.0042,0.0000,0.0052,11.931,0.038,-0.004
