# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1314,0.0625,32.065,0.039,2.860
0.7,0.03,0.0605,0.1301,0.0632,32.811,0.039,2.834
1.4,0.06,0.1184,0.1287,0.0639,32.811,0.039,2.802
2.1,0.09,0.1737,0.1272,0.0646,33.556,0.040,2.767
2.8,0.12,0.2260,0.1252,0.0652,33.556,0.040,2.727
3.5,0.15,0.2755,0.1231,0.0657,33.556,0.040,2.678
4.2,0.18,0.3219,0.1206,0.0661,34.302,0.041,2.624
4.9,0.21,0.3656,0.1180,0.0664,34.302,0.041,2.571
5.6,0.24,0.4067,0.1148,0.0664,34.302,0.041,2.500
6.3,0.26,0.4446,0.1111,0.0661,34.302,0.041,2.420
7.0,0.29,0.4798,0.1072,0.0657,33.556,0.040,2.335
7.7,0.32,0.5128,0.1032,0.0651,33.556,0.040,2.246
8.4,0.35,0.5436,0.0990,0.0643,32.811,0.040,2.157
9.1,0.38,0.5725,0.0946,0.0632,32.811,0.039,2.060
9.7,0.41,0.5993,0.0900,0.0619,32.065,0.038,1.962
10.5,0.44,0.6239,0.0854,0.0603,31.319,0.037,1.859
11.2,0.47,0.6466,0.0805,0.0586,30.574,0.036,1.753
11.8,0.50,0.6671,0.0756,0.0566,29.082,0.035,1.646
12.6,0.53,0.6853,0.0705,0.0544,28.337,0.034,1.535
13.2,0.56,0.7010,0.0652,0.0520,26.845,0.032,1.419
13.9,0.59,0.7122,0.0596,0.0492,25.354,0.030,1.299
14.6,0.62,0.7130,0.0535,0.0463,23.862,0.029,1.165
15.3,0.65,0.7030,0.0472,0.0434,22.371,0.027,1.028
16.0,0.68,0.6842,0.0407,0.0403,20.880,0.025,0.885
16.7,0.71,0.6537,0.0341,0.0368,18.642,0.023,0.743
17.4,0.74,0.6060,0.0273,0.0331,17.151,0.020,0.592
18.1,0.76,0.5365,0.0205,0.0293,14.914,0.018,0.445
18.8,0.79,0.4338,0.0139,0.0254,13.423,0.016,0.302
19.5,0.82,0.2657,0.0069,0.0213,11.185,0.013,0.151
20.2,0.85,-0.0005,0.0000,0.0173,8.948,0.011,0.000
