# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1017,0.0401,3368.326,4.595,137.370
1.7,0.03,0.0699,0.1017,0.0412,3465.267,4.728,137.343
3.5,0.06,0.1358,0.1017,0.0424,3566.682,4.866,137.294
5.3,0.09,0.1978,0.1016,0.0437,3671.080,5.008,137.223
7.1,0.11,0.2560,0.1015,0.0450,3779.207,5.156,137.121
8.8,0.14,0.3105,0.1014,0.0463,3889.571,5.306,136.956
10.6,0.17,0.3617,0.1012,0.0476,3997.697,5.454,136.627
12.3,0.20,0.4098,0.1005,0.0487,4088.672,5.577,135.706
14.1,0.23,0.4557,0.0987,0.0491,4128.940,5.632,133.344
15.9,0.26,0.4993,0.0964,0.0492,4137.143,5.644,130.142
17.7,0.28,0.5406,0.0936,0.0491,4122.975,5.625,126.383
19.4,0.31,0.5797,0.0904,0.0486,4087.181,5.576,122.130
21.1,0.34,0.6166,0.0870,0.0480,4034.236,5.503,117.544
22.9,0.37,0.6515,0.0834,0.0472,3962.649,5.405,112.589
24.7,0.40,0.6837,0.0794,0.0461,3873.165,5.284,107.251
26.5,0.43,0.7136,0.0750,0.0447,3753.853,5.121,101.264
28.2,0.45,0.7407,0.0704,0.0431,3619.627,4.937,95.001
30.0,0.48,0.7658,0.0656,0.0413,3467.504,4.731,88.577
31.7,0.51,0.7887,0.0607,0.0393,3300.468,4.503,82.007
33.5,0.54,0.8091,0.0558,0.0371,3117.771,4.253,75.282
35.3,0.57,0.8279,0.0507,0.0347,2914.941,3.977,68.414
37.1,0.60,0.8443,0.0455,0.0320,2692.722,3.673,61.381
38.8,0.62,0.8576,0.0401,0.0292,2451.861,3.345,54.197
40.5,0.65,0.8670,0.0347,0.0261,2193.103,2.992,46.875
42.3,0.68,0.8712,0.0292,0.0228,1914.957,2.612,39.411
44.1,0.71,0.8677,0.0236,0.0193,1618.169,2.207,31.840
45.9,0.74,0.8519,0.0178,0.0154,1296.772,1.769,24.092
47.6,0.77,0.8085,0.0120,0.0113,953.750,1.301,16.192
49.4,0.79,0.6783,0.0060,0.0071,594.323,0.811,8.167
51.1,0.82,-0.0011,0.0000,0.0039,327.362,0.447,-0.009
