# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0668,    0.0255,    837.421,    0.381,    27.383
1.3,    0.02,    0.0430,    0.0667,    0.0259,    847.861,    0.386,    27.357
2.7,    0.03,    0.0847,    0.0667,    0.0262,    860.538,    0.391,    27.330
4.0,    0.05,    0.1255,    0.0666,    0.0265,    870.232,    0.396,    27.294
5.3,    0.07,    0.1650,    0.0665,    0.0269,    881.417,    0.401,    27.263
6.7,    0.08,    0.2043,    0.0664,    0.0271,    888.874,    0.404,    27.232
8.0,    0.10,    0.2472,    0.0663,    0.0268,    879.926,    0.400,    27.188
9.3,    0.12,    0.2837,    0.0662,    0.0272,    893.348,    0.406,    27.134
10.7,    0.13,    0.3215,    0.0657,    0.0272,    893.348,    0.406,    26.925
12.0,    0.15,    0.3524,    0.0640,    0.0272,    893.348,    0.406,    26.222
13.3,    0.17,    0.3869,    0.0620,    0.0267,    876.197,    0.398,    25.422
14.7,    0.18,    0.4177,    0.0598,    0.0262,    860.538,    0.391,    24.505
16.0,    0.20,    0.4441,    0.0573,    0.0258,    847.115,    0.385,    23.504
17.3,    0.22,    0.4710,    0.0547,    0.0252,    825.490,    0.375,    22.415
18.7,    0.23,    0.4973,    0.0519,    0.0243,    798.645,    0.363,    21.267
20.0,    0.25,    0.5226,    0.0490,    0.0234,    768.817,    0.349,    20.079
21.3,    0.27,    0.5438,    0.0460,    0.0225,    739.734,    0.336,    18.847
22.7,    0.28,    0.5602,    0.0429,    0.0217,    711.398,    0.323,    17.575
24.0,    0.30,    0.5765,    0.0397,    0.0207,    678.587,    0.308,    16.289
25.3,    0.32,    0.5917,    0.0365,    0.0195,    640.556,    0.291,    14.959
26.7,    0.33,    0.6055,    0.0332,    0.0183,    599.543,    0.273,    13.616
28.0,    0.35,    0.6119,    0.0298,    0.0171,    560.021,    0.255,    12.228
29.3,    0.37,    0.6168,    0.0264,    0.0157,    514.533,    0.234,    10.814
30.7,    0.38,    0.6149,    0.0229,    0.0143,    467.554,    0.213,    9.372
32.0,    0.40,    0.6015,    0.0192,    0.0128,    419.829,    0.191,    7.887
33.3,    0.42,    0.5697,    0.0155,    0.0114,    372.850,    0.169,    6.365
34.7,    0.43,    0.5159,    0.0117,    0.0099,    323.634,    0.147,    4.813
36.0,    0.45,    0.4253,    0.0079,    0.0083,    272.926,    0.124,    3.225
37.3,    0.47,    0.2681,    0.0039,    0.0068,    223.710,    0.102,    1.606
38.7,    0.48,    -0.0085,    -0.0001,    0.0054,    175.985,    0.080,    -0.040
