# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0671,    0.0249,    605.508,    0.304,    22.512
1.2,    0.02,    0.0441,    0.0670,    0.0253,    615.202,    0.309,    22.490
2.4,    0.03,    0.0859,    0.0669,    0.0259,    630.116,    0.317,    22.455
3.6,    0.05,    0.1280,    0.0668,    0.0261,    633.099,    0.318,    22.428
4.8,    0.07,    0.1686,    0.0667,    0.0263,    639.810,    0.322,    22.392
6.0,    0.08,    0.2062,    0.0665,    0.0268,    652.487,    0.328,    22.326
7.2,    0.10,    0.2469,    0.0661,    0.0267,    649.505,    0.327,    22.192
8.4,    0.12,    0.2804,    0.0650,    0.0270,    656.216,    0.330,    21.819
9.7,    0.13,    0.3160,    0.0635,    0.0267,    649.505,    0.327,    21.307
10.9,    0.15,    0.3508,    0.0617,    0.0263,    639.810,    0.322,    20.706
12.1,    0.17,    0.3857,    0.0600,    0.0259,    628.625,    0.316,    20.124
13.2,    0.18,    0.4113,    0.0576,    0.0256,    622.659,    0.313,    19.328
14.4,    0.20,    0.4456,    0.0555,    0.0249,    604.763,    0.304,    18.629
15.6,    0.22,    0.4667,    0.0528,    0.0245,    595.068,    0.299,    17.735
16.9,    0.23,    0.4957,    0.0502,    0.0236,    573.443,    0.288,    16.859
18.1,    0.25,    0.5203,    0.0474,    0.0227,    552.564,    0.278,    15.902
19.3,    0.27,    0.5417,    0.0445,    0.0219,    530.938,    0.267,    14.924
20.5,    0.28,    0.5550,    0.0414,    0.0211,    513.042,    0.258,    13.892
21.7,    0.30,    0.5727,    0.0384,    0.0201,    487.688,    0.245,    12.873
22.9,    0.32,    0.5895,    0.0353,    0.0190,    460.843,    0.232,    11.863
24.1,    0.33,    0.6018,    0.0321,    0.0178,    431.760,    0.217,    10.782
25.3,    0.35,    0.6066,    0.0289,    0.0166,    404.169,    0.203,    9.684
26.5,    0.37,    0.6133,    0.0256,    0.0153,    371.359,    0.187,    8.585
27.7,    0.38,    0.6113,    0.0222,    0.0139,    337.802,    0.170,    7.451
28.9,    0.40,    0.5984,    0.0187,    0.0125,    303.500,    0.153,    6.281
30.1,    0.42,    0.5663,    0.0151,    0.0111,    269.198,    0.135,    5.062
31.3,    0.43,    0.5121,    0.0114,    0.0096,    234.150,    0.118,    3.830
32.5,    0.45,    0.4216,    0.0077,    0.0082,    198.356,    0.100,    2.571
33.8,    0.47,    0.2658,    0.0038,    0.0067,    162.563,    0.082,    1.281
35.0,    0.48,    -0.0077,    -0.0001,    0.0053,    129.006,    0.065,    -0.027
