# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0667,    0.0270,    209.542,    0.154,    10.476
0.8,    0.02,    0.0408,    0.0663,    0.0270,    210.287,    0.154,    10.422
1.7,    0.03,    0.0809,    0.0659,    0.0270,    210.287,    0.154,    10.351
2.5,    0.05,    0.1204,    0.0653,    0.0270,    210.287,    0.154,    10.262
3.3,    0.07,    0.1592,    0.0646,    0.0269,    209.542,    0.154,    10.151
4.1,    0.08,    0.1972,    0.0637,    0.0268,    208.796,    0.153,    10.013
4.9,    0.10,    0.2341,    0.0626,    0.0266,    207.305,    0.152,    9.831
5.8,    0.12,    0.2701,    0.0612,    0.0263,    205.067,    0.151,    9.622
6.6,    0.13,    0.3047,    0.0597,    0.0260,    202.830,    0.149,    9.386
7.4,    0.15,    0.3381,    0.0581,    0.0257,    199.848,    0.147,    9.128
8.2,    0.17,    0.3698,    0.0563,    0.0253,    196.865,    0.144,    8.843
9.0,    0.18,    0.3996,    0.0543,    0.0248,    193.136,    0.142,    8.536
9.9,    0.20,    0.4276,    0.0522,    0.0243,    189.408,    0.139,    8.194
10.7,    0.22,    0.4535,    0.0498,    0.0237,    184.188,    0.135,    7.820
11.5,    0.23,    0.4771,    0.0472,    0.0230,    178.968,    0.131,    7.415
12.3,    0.25,    0.4986,    0.0445,    0.0222,    173.002,    0.127,    6.997
13.1,    0.27,    0.5177,    0.0418,    0.0215,    167.037,    0.123,    6.570
14.0,    0.28,    0.5347,    0.0390,    0.0206,    160.325,    0.118,    6.134
14.8,    0.30,    0.5494,    0.0362,    0.0197,    152.868,    0.113,    5.685
15.6,    0.32,    0.5614,    0.0333,    0.0187,    145.411,    0.107,    5.231
16.5,    0.33,    0.5703,    0.0303,    0.0176,    137.209,    0.101,    4.764
17.3,    0.35,    0.5756,    0.0273,    0.0165,    128.260,    0.094,    4.288
18.1,    0.37,    0.5763,    0.0242,    0.0153,    119.312,    0.088,    3.799
18.9,    0.38,    0.5709,    0.0210,    0.0141,    109.618,    0.080,    3.305
19.7,    0.40,    0.5556,    0.0178,    0.0127,    99.178,    0.073,    2.793
20.6,    0.41,    0.5221,    0.0144,    0.0114,    88.738,    0.065,    2.260
21.4,    0.43,    0.4658,    0.0108,    0.0101,    78.298,    0.058,    1.704
22.2,    0.45,    0.3766,    0.0073,    0.0086,    67.113,    0.049,    1.143
23.0,    0.46,    0.2325,    0.0036,    0.0073,    56.673,    0.041,    0.569
23.8,    0.48,    -0.0065,    -0.0001,    0.0059,    46.233,    0.034,    -0.013
