# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0666,    0.0266,    68.604,    0.073,    5.013
0.6,    0.02,    0.0412,    0.0661,    0.0266,    68.604,    0.073,    4.978
1.1,    0.03,    0.0817,    0.0655,    0.0266,    68.604,    0.073,    4.933
1.7,    0.05,    0.1215,    0.0648,    0.0265,    68.604,    0.073,    4.880
2.3,    0.07,    0.1605,    0.0640,    0.0265,    68.604,    0.072,    4.822
2.9,    0.08,    0.1987,    0.0631,    0.0263,    67.859,    0.072,    4.751
3.4,    0.10,    0.2360,    0.0620,    0.0261,    67.113,    0.072,    4.666
4.0,    0.12,    0.2722,    0.0607,    0.0259,    67.113,    0.071,    4.573
4.6,    0.13,    0.3071,    0.0593,    0.0256,    66.367,    0.070,    4.466
5.1,    0.15,    0.3405,    0.0577,    0.0253,    65.622,    0.069,    4.346
5.7,    0.17,    0.3721,    0.0559,    0.0249,    64.130,    0.068,    4.208
6.3,    0.18,    0.4020,    0.0539,    0.0244,    63.384,    0.067,    4.057
6.8,    0.20,    0.4298,    0.0517,    0.0239,    61.893,    0.066,    3.892
7.4,    0.22,    0.4573,    0.0492,    0.0232,    59.656,    0.064,    3.710
8.0,    0.23,    0.4806,    0.0467,    0.0225,    58.165,    0.062,    3.514
8.5,    0.25,    0.5017,    0.0440,    0.0218,    56.673,    0.060,    3.314
9.1,    0.27,    0.5203,    0.0413,    0.0211,    54.436,    0.058,    3.109
9.7,    0.28,    0.5366,    0.0385,    0.0202,    52.199,    0.055,    2.900
10.2,    0.30,    0.5504,    0.0357,    0.0193,    49.962,    0.053,    2.687
10.8,    0.32,    0.5614,    0.0328,    0.0184,    47.725,    0.050,    2.469
11.4,    0.33,    0.5692,    0.0298,    0.0174,    44.742,    0.048,    2.242
11.9,    0.35,    0.5732,    0.0268,    0.0163,    41.759,    0.045,    2.015
12.5,    0.36,    0.5723,    0.0237,    0.0151,    38.776,    0.041,    1.779
13.1,    0.38,    0.5652,    0.0205,    0.0138,    35.794,    0.038,    1.544
13.6,    0.40,    0.5481,    0.0172,    0.0125,    32.065,    0.034,    1.299
14.2,    0.41,    0.5146,    0.0139,    0.0112,    29.082,    0.031,    1.050
14.8,    0.43,    0.4585,    0.0105,    0.0099,    25.354,    0.027,    0.792
15.3,    0.45,    0.3708,    0.0071,    0.0086,    22.371,    0.023,    0.534
15.9,    0.46,    0.2285,    0.0035,    0.0072,    18.642,    0.020,    0.267
16.5,    0.48,    -0.0061,    -0.0001,    0.0059,    14.914,    0.016,    -0.004
