# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2383,0.1388,13.423,0.016,1.352
0.5,0.03,0.0542,0.2348,0.1402,13.423,0.016,1.330
1.1,0.06,0.1057,0.2309,0.1413,13.423,0.016,1.308
1.7,0.10,0.1546,0.2266,0.1423,13.423,0.016,1.286
2.2,0.13,0.2009,0.2219,0.1429,13.423,0.016,1.259
2.7,0.16,0.2447,0.2167,0.1432,13.423,0.016,1.228
3.3,0.19,0.2860,0.2111,0.1432,13.423,0.016,1.197
3.8,0.23,0.3250,0.2050,0.1428,13.423,0.016,1.161
4.4,0.26,0.3615,0.1981,0.1418,13.423,0.016,1.121
4.9,0.29,0.3955,0.1910,0.1406,13.423,0.016,1.081
5.5,0.32,0.4272,0.1837,0.1391,13.423,0.016,1.041
6.0,0.36,0.4565,0.1762,0.1374,13.423,0.016,1.001
6.6,0.39,0.4834,0.1685,0.1353,12.677,0.015,0.956
7.1,0.42,0.5080,0.1606,0.1329,12.677,0.015,0.912
7.7,0.45,0.5309,0.1523,0.1299,12.677,0.015,0.863
8.2,0.49,0.5530,0.1439,0.1262,11.931,0.014,0.814
8.8,0.52,0.5729,0.1352,0.1221,11.931,0.014,0.765
9.3,0.55,0.5904,0.1262,0.1176,11.185,0.013,0.716
9.9,0.58,0.6053,0.1171,0.1126,10.440,0.013,0.663
10.4,0.61,0.6173,0.1076,0.1072,10.440,0.012,0.609
11.0,0.65,0.6260,0.0980,0.1012,9.694,0.012,0.556
11.5,0.68,0.6309,0.0880,0.0948,8.948,0.011,0.498
12.1,0.71,0.6308,0.0779,0.0878,8.203,0.010,0.440
12.6,0.74,0.6241,0.0674,0.0804,7.457,0.009,0.383
13.1,0.78,0.6080,0.0568,0.0725,6.711,0.008,0.320
13.7,0.81,0.5778,0.0459,0.0642,5.966,0.007,0.258
14.3,0.84,0.5255,0.0347,0.0555,5.220,0.006,0.196
14.8,0.87,0.4371,0.0233,0.0465,4.474,0.005,0.133
15.3,0.91,0.2847,0.0117,0.0372,3.728,0.004,0.067
15.9,0.94,-0.0005,0.0000,0.0277,2.983,0.003,0.000
