# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0677,0.0320,2230.388,0.789,45.910
1.7,0.02,0.0351,0.0676,0.0322,2246.048,0.794,45.826
3.4,0.03,0.0694,0.0675,0.0326,2272.148,0.804,45.759
5.2,0.05,0.1032,0.0673,0.0328,2284.079,0.808,45.625
6.9,0.07,0.1342,0.0674,0.0336,2343.735,0.829,45.665
8.6,0.08,0.1706,0.0674,0.0331,2307.941,0.816,45.714
10.3,0.10,0.2025,0.0640,0.0318,2213.983,0.783,43.379
12.1,0.12,0.2336,0.0668,0.0335,2336.278,0.826,45.270
13.8,0.13,0.2644,0.0667,0.0338,2357.157,0.834,45.230
15.5,0.15,0.2942,0.0665,0.0341,2375.054,0.840,45.078
17.2,0.17,0.3224,0.0658,0.0342,2382.511,0.843,44.593
19.0,0.18,0.3494,0.0646,0.0340,2373.563,0.839,43.771
20.7,0.20,0.3681,0.0633,0.0346,2409.356,0.852,42.908
22.4,0.22,0.3916,0.0605,0.0336,2345.226,0.829,41.017
24.1,0.23,0.4255,0.0583,0.0321,2238.591,0.792,39.505
25.8,0.25,0.4387,0.0548,0.0314,2187.138,0.773,37.134
27.5,0.27,0.4646,0.0513,0.0296,2062.606,0.729,34.772
29.3,0.28,0.4809,0.0481,0.0284,1983.562,0.702,32.570
31.0,0.30,0.4939,0.0448,0.0273,1903.772,0.673,30.332
32.7,0.32,0.5051,0.0413,0.0260,1815.033,0.642,28.006
34.5,0.33,0.5099,0.0379,0.0249,1733.752,0.613,25.657
36.2,0.35,0.5124,0.0339,0.0232,1619.660,0.573,22.944
37.9,0.37,0.5070,0.0299,0.0218,1516.754,0.536,20.288
39.6,0.39,0.4938,0.0259,0.0202,1408.627,0.498,17.557
41.4,0.40,0.4778,0.0218,0.0183,1275.892,0.451,14.741
43.0,0.42,0.4349,0.0176,0.0169,1181.189,0.418,11.930
44.8,0.44,0.3809,0.0133,0.0152,1061.877,0.375,9.030
46.5,0.45,0.3192,0.0094,0.0133,929.888,0.329,6.383
48.2,0.47,0.1795,0.0045,0.0118,821.761,0.291,3.060
49.9,0.49,-0.0002,0.0000,0.0101,706.923,0.250,-0.004
