# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0673,0.0267,318.414,0.203,14.074
0.9,0.02,0.0414,0.0671,0.0269,321.397,0.205,14.043
1.9,0.03,0.0812,0.0669,0.0274,327.362,0.208,13.994
2.9,0.05,0.1215,0.0666,0.0273,326.617,0.208,13.932
3.8,0.07,0.1600,0.0660,0.0274,327.362,0.208,13.794
4.7,0.08,0.1975,0.0651,0.0274,327.362,0.208,13.612
5.7,0.10,0.2340,0.0640,0.0272,325.871,0.207,13.385
6.7,0.12,0.2693,0.0627,0.0271,323.634,0.206,13.113
7.6,0.13,0.3034,0.0612,0.0268,319.905,0.204,12.793
8.5,0.15,0.3361,0.0594,0.0264,316.177,0.201,12.424
9.5,0.17,0.3674,0.0575,0.0260,310.957,0.198,12.028
10.5,0.18,0.3974,0.0555,0.0255,304.991,0.194,11.605
11.4,0.20,0.4257,0.0533,0.0249,298.280,0.190,11.143
12.3,0.22,0.4518,0.0508,0.0243,290.077,0.185,10.631
13.3,0.23,0.4757,0.0482,0.0236,281.875,0.179,10.080
14.3,0.25,0.4973,0.0455,0.0228,272.180,0.173,9.515
15.2,0.27,0.5170,0.0427,0.0219,262.486,0.167,8.932
16.1,0.28,0.5351,0.0398,0.0210,251.301,0.160,8.332
17.1,0.30,0.5502,0.0369,0.0201,240.115,0.153,7.722
18.0,0.32,0.5634,0.0339,0.0190,227.438,0.145,7.095
19.0,0.33,0.5735,0.0309,0.0179,214.016,0.136,6.459
19.9,0.35,0.5803,0.0278,0.0167,199.848,0.127,5.805
20.9,0.37,0.5828,0.0246,0.0154,184.188,0.117,5.142
21.8,0.38,0.5797,0.0213,0.0141,167.782,0.107,4.462
22.8,0.40,0.5674,0.0180,0.0127,151.377,0.096,3.768
23.7,0.42,0.5348,0.0145,0.0113,134.972,0.086,3.043
24.7,0.43,0.4853,0.0110,0.0098,117.075,0.074,2.300
25.6,0.45,0.3954,0.0074,0.0084,99.924,0.064,1.539
26.6,0.47,0.2467,0.0037,0.0069,82.773,0.053,0.770
27.5,0.48,-0.0077,-0.0001,0.0056,66.367,0.042,-0.018
