# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0667,0.0265,93.958,0.090,6.196
0.6,0.02,0.0414,0.0662,0.0265,93.958,0.090,6.161
1.3,0.03,0.0822,0.0657,0.0265,93.958,0.090,6.112
1.9,0.05,0.1222,0.0650,0.0265,93.958,0.089,6.045
2.5,0.07,0.1615,0.0642,0.0264,93.212,0.089,5.965
3.2,0.08,0.1998,0.0631,0.0262,92.467,0.089,5.867
3.8,0.10,0.2371,0.0620,0.0260,92.467,0.088,5.765
4.4,0.12,0.2734,0.0607,0.0258,90.975,0.087,5.645
5.1,0.13,0.3084,0.0593,0.0255,90.230,0.086,5.511
5.7,0.15,0.3420,0.0577,0.0252,89.484,0.085,5.365
6.3,0.17,0.3739,0.0559,0.0248,87.993,0.084,5.196
6.9,0.18,0.4038,0.0539,0.0244,86.501,0.082,5.013
7.6,0.20,0.4317,0.0518,0.0239,84.264,0.081,4.813
8.2,0.22,0.4573,0.0493,0.0233,82.027,0.079,4.586
8.9,0.23,0.4806,0.0468,0.0226,79.790,0.076,4.346
9.5,0.25,0.5018,0.0441,0.0219,77.553,0.074,4.101
10.1,0.27,0.5205,0.0414,0.0211,74.570,0.071,3.852
10.7,0.28,0.5369,0.0386,0.0203,71.587,0.069,3.594
11.4,0.30,0.5508,0.0358,0.0194,68.604,0.066,3.332
12.0,0.32,0.5620,0.0329,0.0185,65.622,0.062,3.060
12.7,0.33,0.5700,0.0300,0.0174,61.893,0.059,2.785
13.3,0.35,0.5742,0.0269,0.0163,58.165,0.055,2.504
13.9,0.36,0.5738,0.0238,0.0152,53.690,0.051,2.215
14.5,0.38,0.5671,0.0207,0.0139,49.216,0.047,1.922
15.2,0.40,0.5508,0.0175,0.0126,44.742,0.043,1.624
15.8,0.41,0.5174,0.0141,0.0113,40.268,0.038,1.312
16.4,0.43,0.4613,0.0107,0.0100,35.048,0.034,0.992
17.1,0.45,0.3729,0.0072,0.0086,30.574,0.029,0.663
17.7,0.46,0.2299,0.0036,0.0072,25.354,0.024,0.334
18.3,0.48,-0.0062,-0.0001,0.0059,20.880,0.020,-0.009
